pair,M,N,seed,mirror,winner_label,turns,unresolved
WCC:WBB,3,4,40349,0,B,25,false
WCC:WBB,3,4,40349,1,A,18,false
WCC:WBB,3,5,50300,0,B,20,false
WCC:WBB,3,5,50300,1,A,20,false
WCC:WBB,3,5,50301,0,B,25,false
WCC:WBB,3,5,50301,1,A,20,false
WCC:WBB,3,5,50302,0,A,27,false
WCC:WBB,3,5,50302,1,B,21,false
WCC:WBB,3,5,50303,0,A,21,false
WCC:WBB,3,5,50303,1,B,26,false
WCC:WBB,3,5,50304,0,B,21,false
WCC:WBB,3,5,50304,1,A,24,false
WCC:WBB,3,5,50305,0,A,27,false
WCC:WBB,3,5,50305,1,A,28,false
WCC:WBB,3,5,50306,0,A,19,false
WCC:WBB,3,5,50306,1,A,20,false
WCC:WBB,3,5,50307,0,A,23,false
WCC:WBB,3,5,50307,1,A,18,false
WCC:WBB,3,5,50308,0,A,19,false
WCC:WBB,3,5,50308,1,A,18,false
WCC:WBB,3,5,50309,0,A,21,false
WCC:WBB,3,5,50309,1,A,40,false
WCC:WBB,3,5,50310,0,A,19,false
WCC:WBB,3,5,50310,1,B,25,false
WCC:WBB,3,5,50311,0,A,23,false
WCC:WBB,3,5,50311,1,A,30,false
WCC:WBB,3,5,50312,0,A,13,false
WCC:WBB,3,5,50312,1,A,16,false
WCC:WBB,3,5,50313,0,A,19,false
WCC:WBB,3,5,50313,1,A,20,false
WCC:WBB,3,5,50314,0,B,23,false
WCC:WBB,3,5,50314,1,A,16,false
WCC:WBB,3,5,50315,0,A,21,false
WCC:WBB,3,5,50315,1,A,20,false
WCC:WBB,3,5,50316,0,A,23,false
WCC:WBB,3,5,50316,1,A,28,false
WCC:WBB,3,5,50317,0,B,18,false
WCC:WBB,3,5,50317,1,A,20,false
WCC:WBB,3,5,50318,0,A,19,false
WCC:WBB,3,5,50318,1,B,26,false
WCC:WBB,3,5,50319,0,A,19,false
WCC:WBB,3,5,50319,1,A,18,false
WCC:WBB,3,5,50320,0,A,25,false
WCC:WBB,3,5,50320,1,B,24,false
WCC:WBB,3,5,50321,0,A,29,false
WCC:WBB,3,5,50321,1,A,28,false
WCC:WBB,3,5,50322,0,B,21,false
WCC:WBB,3,5,50322,1,A,20,false
WCC:WBB,3,5,50323,0,A,15,false
WCC:WBB,3,5,50323,1,A,16,false
WCC:WBB,3,5,50324,0,A,17,false
WCC:WBB,3,5,50324,1,A,18,false
WCC:WBB,3,5,50325,0,A,19,false
WCC:WBB,3,5,50325,1,A,20,false
WCC:WBB,3,5,50326,0,A,17,false
WCC:WBB,3,5,50326,1,A,16,false
WCC:WBB,3,5,50327,0,B,23,false
WCC:WBB,3,5,50327,1,A,20,false
WCC:WBB,3,5,50328,0,A,19,false
WCC:WBB,3,5,50328,1,A,20,false
WCC:WBB,3,5,50329,0,A,33,false
WCC:WBB,3,5,50329,1,A,16,false
WCC:WBB,3,5,50330,0,B,25,false
WCC:WBB,3,5,50330,1,A,20,false
WCC:WBB,3,5,50331,0,A,17,false
WCC:WBB,3,5,50331,1,B,19,false
WCC:WBB,3,5,50332,0,B,22,false
WCC:WBB,3,5,50332,1,B,22,false
WCC:WBB,3,5,50333,0,A,21,false
WCC:WBB,3,5,50333,1,B,26,false
WCC:WBB,3,5,50334,0,B,25,false
WCC:WBB,3,5,50334,1,A,20,false
WCC:WBB,3,5,50335,0,B,23,false
WCC:WBB,3,5,50335,1,A,18,false
WCC:WBB,3,5,50336,0,A,23,false
WCC:WBB,3,5,50336,1,B,21,false
WCC:WBB,3,5,50337,0,A,25,false
WCC:WBB,3,5,50337,1,B,30,false
WCC:WBB,3,5,50338,0,B,23,false
WCC:WBB,3,5,50338,1,B,23,false
WCC:WBB,3,5,50339,0,A,19,false
WCC:WBB,3,5,50339,1,A,28,false
WCC:WBB,3,5,50340,0,B,25,false
WCC:WBB,3,5,50340,1,A,24,false
WCC:WBB,3,5,50341,0,B,27,false
WCC:WBB,3,5,50341,1,A,32,false
WCC:WBB,3,5,50342,0,A,17,false
WCC:WBB,3,5,50342,1,A,24,false
WCC:WBB,3,5,50343,0,B,25,false
WCC:WBB,3,5,50343,1,A,22,false
WCC:WBB,3,5,50344,0,A,17,false
WCC:WBB,3,5,50344,1,A,20,false
WCC:WBB,3,5,50345,0,B,20,false
WCC:WBB,3,5,50345,1,A,18,false
WCC:WBB,3,5,50346,0,B,24,false
WCC:WBB,3,5,50346,1,A,24,false
WCC:WBB,3,5,50347,0,A,25,false
WCC:WBB,3,5,50347,1,A,24,false
WCC:WBB,3,5,50348,0,B,23,false
WCC:WBB,3,5,50348,1,A,16,false
WCC:WBB,3,5,50349,0,A,19,false
WCC:WBB,3,5,50349,1,A,18,false
WCC:WBB,3,6,60300,0,A,17,false
WCC:WBB,3,6,60300,1,B,22,false
WCC:WBB,3,6,60301,0,A,19,false
WCC:WBB,3,6,60301,1,B,18,false
WCC:WBB,3,6,60302,0,A,25,false
WCC:WBB,3,6,60302,1,A,22,false
WCC:WBB,3,6,60303,0,A,15,false
WCC:WBB,3,6,60303,1,A,22,false
WCC:WBB,3,6,60304,0,A,15,false
WCC:WBB,3,6,60304,1,A,18,false
WCC:WBB,3,6,60305,0,A,15,false
WCC:WBB,3,6,60305,1,A,18,false
WCC:WBB,3,6,60306,0,A,15,false
WCC:WBB,3,6,60306,1,A,14,false
WCC:WBB,3,6,60307,0,A,15,false
WCC:WBB,3,6,60307,1,A,20,false
WCC:WBB,3,6,60308,0,A,15,false
WCC:WBB,3,6,60308,1,A,20,false
WCC:WBB,3,6,60309,0,A,19,false
WCC:WBB,3,6,60309,1,A,16,false
WCC:WBB,3,6,60310,0,A,15,false
WCC:WBB,3,6,60310,1,A,22,false
WCC:WBB,3,6,60311,0,A,23,false
WCC:WBB,3,6,60311,1,A,18,false
WCC:WBB,3,6,60312,0,A,19,false
WCC:WBB,3,6,60312,1,A,20,false
WCC:WBB,3,6,60313,0,A,21,false
WCC:WBB,3,6,60313,1,A,24,false
WCC:WBB,3,6,60314,0,A,25,false
WCC:WBB,3,6,60314,1,A,20,false
WCC:WBB,3,6,60315,0,A,15,false
WCC:WBB,3,6,60315,1,A,16,false
WCC:WBB,3,6,60316,0,A,23,false
WCC:WBB,3,6,60316,1,B,26,false
WCC:WBB,3,6,60317,0,A,21,false
WCC:WBB,3,6,60317,1,A,22,false
WCC:WBB,3,6,60318,0,A,15,false
WCC:WBB,3,6,60318,1,A,14,false
WCC:WBB,3,6,60319,0,A,19,false
WCC:WBB,3,6,60319,1,A,20,false
WCC:WBB,3,6,60320,0,A,19,false
WCC:WBB,3,6,60320,1,A,18,false
WCC:WBB,3,6,60321,0,A,19,false
WCC:WBB,3,6,60321,1,A,22,false
WCC:WBB,3,6,60322,0,A,17,false
WCC:WBB,3,6,60322,1,A,18,false
WCC:WBB,3,6,60323,0,B,28,false
WCC:WBB,3,6,60323,1,A,40,false
WCC:WBB,3,6,60324,0,A,27,false
WCC:WBB,3,6,60324,1,A,14,false
WCC:WBB,3,6,60325,0,A,17,false
WCC:WBB,3,6,60325,1,A,16,false
WCC:WBB,3,6,60326,0,A,17,false
WCC:WBB,3,6,60326,1,A,16,false
WCC:WBB,3,6,60327,0,A,17,false
WCC:WBB,3,6,60327,1,A,16,false
WCC:WBB,3,6,60328,0,A,17,false
WCC:WBB,3,6,60328,1,A,20,false
WCC:WBB,3,6,60329,0,A,23,false
WCC:WBB,3,6,60329,1,A,24,false
WCC:WBB,3,6,60330,0,A,21,false
WCC:WBB,3,6,60330,1,A,20,false
WCC:WBB,3,6,60331,0,A,23,false
WCC:WBB,3,6,60331,1,A,18,false
WCC:WBB,3,6,60332,0,A,27,false
WCC:WBB,3,6,60332,1,A,26,false
WCC:WBB,3,6,60333,0,A,27,false
WCC:WBB,3,6,60333,1,A,28,false
WCC:WBB,3,6,60334,0,A,23,false
WCC:WBB,3,6,60334,1,A,16,false
WCC:WBB,3,6,60335,0,A,17,false
WCC:WBB,3,6,60335,1,A,18,false
WCC:WBB,3,6,60336,0,A,29,false
WCC:WBB,3,6,60336,1,A,22,false
WCC:WBB,3,6,60337,0,A,15,false
WCC:WBB,3,6,60337,1,A,26,false
WCC:WBB,3,6,60338,0,A,21,false
WCC:WBB,3,6,60338,1,A,30,false
WCC:WBB,3,6,60339,0,A,23,false
WCC:WBB,3,6,60339,1,A,16,false
WCC:WBB,3,6,60340,0,A,15,false
WCC:WBB,3,6,60340,1,A,20,false
WCC:WBB,3,6,60341,0,A,15,false
WCC:WBB,3,6,60341,1,A,28,false
WCC:WBB,3,6,60342,0,A,21,false
WCC:WBB,3,6,60342,1,A,16,false
WCC:WBB,3,6,60343,0,A,17,false
WCC:WBB,3,6,60343,1,A,18,false
WCC:WBB,3,6,60344,0,A,25,false
WCC:WBB,3,6,60344,1,A,32,false
WCC:WBB,3,6,60345,0,A,27,false
WCC:WBB,3,6,60345,1,A,32,false
WCC:WBB,3,6,60346,0,A,21,false
WCC:WBB,3,6,60346,1,A,22,false
WCC:WBB,3,6,60347,0,A,21,false
WCC:WBB,3,6,60347,1,A,16,false
WCC:WBB,3,6,60348,0,A,21,false
WCC:WBB,3,6,60348,1,B,21,false
WCC:WBB,3,6,60349,0,A,17,false
WCC:WBB,3,6,60349,1,A,14,false
WCC:WBB,3,7,70300,0,A,17,false
WCC:WBB,3,7,70300,1,A,18,false
WCC:WBB,3,7,70301,0,A,15,false
WCC:WBB,3,7,70301,1,A,18,false
WCC:WBB,3,7,70302,0,A,15,false
WCC:WBB,3,7,70302,1,A,18,false
WCC:WBB,3,7,70303,0,A,15,false
WCC:WBB,3,7,70303,1,A,22,false
WCC:WBB,3,7,70304,0,A,21,false
WCC:WBB,3,7,70304,1,A,20,false
WCC:WBB,3,7,70305,0,A,15,false
WCC:WBB,3,7,70305,1,A,18,false
WCC:WBB,3,7,70306,0,A,17,false
WCC:WBB,3,7,70306,1,A,20,false
WCC:WBB,3,7,70307,0,A,17,false
WCC:WBB,3,7,70307,1,A,12,false
WCC:WBB,3,7,70308,0,A,15,false
WCC:WBB,3,7,70308,1,A,22,false
WCC:WBB,3,7,70309,0,A,15,false
WCC:WBB,3,7,70309,1,A,16,false
WCC:WBB,3,7,70310,0,A,21,false
WCC:WBB,3,7,70310,1,A,18,false
WCC:WBB,3,7,70311,0,A,19,false
WCC:WBB,3,7,70311,1,A,12,false
WCC:WBB,3,7,70312,0,A,15,false
WCC:WBB,3,7,70312,1,A,18,false
WCC:WBB,3,7,70313,0,A,35,false
WCC:WBB,3,7,70313,1,A,30,false
WCC:WBB,3,7,70314,0,A,21,false
WCC:WBB,3,7,70314,1,A,14,false
WCC:WBB,3,7,70315,0,A,19,false
WCC:WBB,3,7,70315,1,A,20,false
WCC:WBB,3,7,70316,0,A,13,false
WCC:WBB,3,7,70316,1,A,22,false
WCC:WBB,3,7,70317,0,A,25,false
WCC:WBB,3,7,70317,1,A,16,false
WCC:WBB,3,7,70318,0,A,21,false
WCC:WBB,3,7,70318,1,A,14,false
WCC:WBB,3,7,70319,0,A,21,false
WCC:WBB,3,7,70319,1,A,26,false
WCC:WBB,3,7,70320,0,A,17,false
WCC:WBB,3,7,70320,1,A,16,false
WCC:WBB,3,7,70321,0,A,21,false
WCC:WBB,3,7,70321,1,A,18,false
WCC:WBB,3,7,70322,0,A,17,false
WCC:WBB,3,7,70322,1,A,18,false
WCC:WBB,3,7,70323,0,A,21,false
WCC:WBB,3,7,70323,1,A,20,false
WCC:WBB,3,7,70324,0,A,17,false
WCC:WBB,3,7,70324,1,A,18,false
WCC:WBB,3,7,70325,0,A,19,false
WCC:WBB,3,7,70325,1,A,22,false
WCC:WBB,3,7,70326,0,A,21,false
WCC:WBB,3,7,70326,1,A,22,false
WCC:WBB,3,7,70327,0,A,17,false
WCC:WBB,3,7,70327,1,A,18,false
WCC:WBB,3,7,70328,0,A,17,false
WCC:WBB,3,7,70328,1,A,16,false
WCC:WBB,3,7,70329,0,A,17,false
WCC:WBB,3,7,70329,1,A,22,false
WCC:WBB,3,7,70330,0,A,13,false
WCC:WBB,3,7,70330,1,A,18,false
WCC:WBB,3,7,70331,0,A,21,false
WCC:WBB,3,7,70331,1,A,18,false
WCC:WBB,3,7,70332,0,A,19,false
WCC:WBB,3,7,70332,1,A,14,false
WCC:WBB,3,7,70333,0,A,19,false
WCC:WBB,3,7,70333,1,A,20,false
WCC:WBB,3,7,70334,0,A,17,false
WCC:WBB,3,7,70334,1,A,18,false
WCC:WBB,3,7,70335,0,draw,100,true
WCC:WBB,3,7,70335,1,A,36,false
WCC:WBB,3,7,70336,0,A,15,false
WCC:WBB,3,7,70336,1,A,20,false
WCC:WBB,3,7,70337,0,A,19,false
WCC:WBB,3,7,70337,1,A,20,false
WCC:WBB,3,7,70338,0,A,15,false
WCC:WBB,3,7,70338,1,A,14,false
WCC:WBB,3,7,70339,0,A,21,false
WCC:WBB,3,7,70339,1,A,26,false
WCC:WBB,3,7,70340,0,A,15,false
WCC:WBB,3,7,70340,1,A,20,false
WCC:WBB,3,7,70341,0,A,21,false
WCC:WBB,3,7,70341,1,A,18,false
WCC:WBB,3,7,70342,0,A,19,false
WCC:WBB,3,7,70342,1,A,16,false
WCC:WBB,3,7,70343,0,A,15,false
WCC:WBB,3,7,70343,1,A,18,false
WCC:WBB,3,7,70344,0,A,19,false
WCC:WBB,3,7,70344,1,A,14,false
WCC:WBB,3,7,70345,0,A,39,false
WCC:WBB,3,7,70345,1,A,30,false
WCC:WBB,3,7,70346,0,A,19,false
WCC:WBB,3,7,70346,1,A,16,false
WCC:WBB,3,7,70347,0,A,23,false
WCC:WBB,3,7,70347,1,A,18,false
WCC:WBB,3,7,70348,0,A,17,false
WCC:WBB,3,7,70348,1,A,20,false
WCC:WBB,3,7,70349,0,A,17,false
WCC:WBB,3,7,70349,1,A,18,false
WDD:WCC,1,1,10100,0,B,28,false
WDD:WCC,1,1,10100,1,B,22,false
WDD:WCC,1,1,10101,0,B,20,false
WDD:WCC,1,1,10101,1,B,23,false
WDD:WCC,1,1,10102,0,A,17,false
WDD:WCC,1,1,10102,1,A,16,false
WDD:WCC,1,1,10103,0,B,20,false
WDD:WCC,1,1,10103,1,B,19,false
WDD:WCC,1,1,10104,0,B,26,false
WDD:WCC,1,1,10104,1,A,18,false
WDD:WCC,1,1,10105,0,B,30,false
WDD:WCC,1,1,10105,1,B,22,false
WDD:WCC,1,1,10106,0,A,21,false
WDD:WCC,1,1,10106,1,B,26,false
WDD:WCC,1,1,10107,0,B,23,false
WDD:WCC,1,1,10107,1,B,27,false
WDD:WCC,1,1,10108,0,B,16,false
WDD:WCC,1,1,10108,1,A,16,false
WDD:WCC,1,1,10109,0,B,34,false
WDD:WCC,1,1,10109,1,B,25,false
WDD:WCC,1,1,10110,0,B,26,false
WDD:WCC,1,1,10110,1,B,21,false
WDD:WCC,1,1,10111,0,B,26,false
WDD:WCC,1,1,10111,1,B,53,false
WDD:WCC,1,1,10112,0,B,34,false
WDD:WCC,1,1,10112,1,B,44,false
WDD:WCC,1,1,10113,0,A,19,false
WDD:WCC,1,1,10113,1,B,19,false
WDD:WCC,1,1,10114,0,A,19,false
WDD:WCC,1,1,10114,1,B,18,false
WDD:WCC,1,1,10115,0,B,13,false
WDD:WCC,1,1,10115,1,B,17,false
WDD:WCC,1,1,10116,0,A,23,false
WDD:WCC,1,1,10116,1,B,27,false
WDD:WCC,1,1,10117,0,B,16,false
WDD:WCC,1,1,10117,1,B,19,false
WDD:WCC,1,1,10118,0,A,19,false
WDD:WCC,1,1,10118,1,B,15,false
WDD:WCC,1,1,10119,0,B,22,false
WDD:WCC,1,1,10119,1,B,19,false
WDD:WCC,1,1,10120,0,B,19,false
WDD:WCC,1,1,10120,1,B,19,false
WDD:WCC,1,1,10121,0,B,29,false
WDD:WCC,1,1,10121,1,B,32,false
WDD:WCC,1,1,10122,0,B,18,false
WDD:WCC,1,1,10122,1,B,27,false
WDD:WCC,1,1,10123,0,A,17,false
WDD:WCC,1,1,10123,1,B,19,false
WDD:WCC,1,1,10124,0,A,23,false
WDD:WCC,1,1,10124,1,B,19,false
WDD:WCC,1,1,10125,0,B,22,false
WDD:WCC,1,1,10125,1,B,23,false
WDD:WCC,1,1,10126,0,A,15,false
WDD:WCC,1,1,10126,1,B,18,false
WDD:WCC,1,1,10127,0,A,35,false
WDD:WCC,1,1,10127,1,B,57,false
WDD:WCC,1,1,10128,0,B,18,false
WDD:WCC,1,1,10128,1,B,14,false
WDD:WCC,1,1,10129,0,A,19,false
WDD:WCC,1,1,10129,1,B,18,false
WDD:WCC,1,1,10130,0,B,19,false
WDD:WCC,1,1,10130,1,B,21,false
WDD:WCC,1,1,10131,0,B,20,false
WDD:WCC,1,1,10131,1,B,21,false
WDD:WCC,1,1,10132,0,B,17,false
WDD:WCC,1,1,10132,1,B,20,false
WDD:WCC,1,1,10133,0,B,16,false
WDD:WCC,1,1,10133,1,B,14,false
WDD:WCC,1,1,10134,0,B,29,false
WDD:WCC,1,1,10134,1,B,23,false
WDD:WCC,1,1,10135,0,B,19,false
WDD:WCC,1,1,10135,1,B,14,false
WDD:WCC,1,1,10136,0,B,24,false
WDD:WCC,1,1,10136,1,B,28,false
WDD:WCC,1,1,10137,0,B,32,false
WDD:WCC,1,1,10137,1,B,26,false
WDD:WCC,1,1,10138,0,B,28,false
WDD:WCC,1,1,10138,1,B,23,false
WDD:WCC,1,1,10139,0,B,26,false
WDD:WCC,1,1,10139,1,B,25,false
WDD:WCC,1,1,10140,0,A,17,false
WDD:WCC,1,1,10140,1,B,19,false
WDD:WCC,1,1,10141,0,B,28,false
WDD:WCC,1,1,10141,1,B,22,false
WDD:WCC,1,1,10142,0,draw,100,true
WDD:WCC,1,1,10142,1,draw,100,true
WDD:WCC,1,1,10143,0,A,15,false
WDD:WCC,1,1,10143,1,B,16,false
WDD:WCC,1,1,10144,0,B,18,false
WDD:WCC,1,1,10144,1,B,23,false
WDD:WCC,1,1,10145,0,B,20,false
WDD:WCC,1,1,10145,1,A,18,false
WDD:WCC,1,1,10146,0,B,36,false
WDD:WCC,1,1,10146,1,B,37,false
WDD:WCC,1,1,10147,0,B,18,false
WDD:WCC,1,1,10147,1,B,17,false
WDD:WCC,1,1,10148,0,B,34,false
WDD:WCC,1,1,10148,1,B,18,false
WDD:WCC,1,1,10149,0,B,16,false
WDD:WCC,1,1,10149,1,B,27,false
WDD:WCC,1,2,20100,0,A,15,false
WDD:WCC,1,2,20100,1,A,22,false
WDD:WCC,1,2,20101,0,A,17,false
WDD:WCC,1,2,20101,1,A,16,false
WDD:WCC,1,2,20102,0,A,18,false
WDD:WCC,1,2,20102,1,A,22,false
WDD:WCC,1,2,20103,0,A,13,false
WDD:WCC,1,2,20103,1,A,14,false
WDD:WCC,1,2,20104,0,A,19,false
WDD:WCC,1,2,20104,1,A,20,false
WDD:WCC,1,2,20105,0,A,13,false
WDD:WCC,1,2,20105,1,A,16,false
WDD:WCC,1,2,20106,0,A,11,false
WDD:WCC,1,2,20106,1,A,14,false
WDD:WCC,1,2,20107,0,A,19,false
WDD:WCC,1,2,20107,1,A,20,false
WDD:WCC,1,2,20108,0,A,15,false
WDD:WCC,1,2,20108,1,A,18,false
WDD:WCC,1,2,20109,0,A,69,false
WDD:WCC,1,2,20109,1,draw,100,true
WDD:WCC,1,2,20110,0,A,15,false
WDD:WCC,1,2,20110,1,A,18,false
WDD:WCC,1,2,20111,0,A,15,false
WDD:WCC,1,2,20111,1,A,14,false
WDD:WCC,1,2,20112,0,draw,100,true
WDD:WCC,1,2,20112,1,A,34,false
WDD:WCC,1,2,20113,0,A,21,false
WDD:WCC,1,2,20113,1,A,32,false
WDD:WCC,1,2,20114,0,A,15,false
WDD:WCC,1,2,20114,1,A,14,false
WDD:WCC,1,2,20115,0,A,13,false
WDD:WCC,1,2,20115,1,A,16,false
WDD:WCC,1,2,20116,0,A,22,false
WDD:WCC,1,2,20116,1,A,16,false
WDD:WCC,1,2,20117,0,A,21,false
WDD:WCC,1,2,20117,1,draw,100,true
WDD:WCC,1,2,20118,0,A,15,false
WDD:WCC,1,2,20118,1,A,12,false
WDD:WCC,1,2,20119,0,A,21,false
WDD:WCC,1,2,20119,1,A,14,false
WDD:WCC,1,2,20120,0,A,15,false
WDD:WCC,1,2,20120,1,A,16,false
WDD:WCC,1,2,20121,0,A,25,false
WDD:WCC,1,2,20121,1,A,24,false
WDD:WCC,1,2,20122,0,A,19,false
WDD:WCC,1,2,20122,1,A,22,false
WDD:WCC,1,2,20123,0,A,13,false
WDD:WCC,1,2,20123,1,A,18,false
WDD:WCC,1,2,20124,0,draw,100,true
WDD:WCC,1,2,20124,1,B,57,false
WDD:WCC,1,2,20125,0,A,17,false
WDD:WCC,1,2,20125,1,A,17,false
WDD:WCC,1,2,20126,0,A,15,false
WDD:WCC,1,2,20126,1,A,20,false
WDD:WCC,1,2,20127,0,A,17,false
WDD:WCC,1,2,20127,1,A,14,false
WDD:WCC,1,2,20128,0,A,15,false
WDD:WCC,1,2,20128,1,B,23,false
WDD:WCC,1,2,20129,0,B,16,false
WDD:WCC,1,2,20129,1,A,12,false
WDD:WCC,1,2,20130,0,A,17,false
WDD:WCC,1,2,20130,1,A,38,false
WDD:WCC,1,2,20131,0,A,13,false
WDD:WCC,1,2,20131,1,A,16,false
WDD:WCC,1,2,20132,0,A,21,false
WDD:WCC,1,2,20132,1,B,25,false
WDD:WCC,1,2,20133,0,A,15,false
WDD:WCC,1,2,20133,1,A,16,false
WDD:WCC,1,2,20134,0,A,19,false
WDD:WCC,1,2,20134,1,A,14,false
WDD:WCC,1,2,20135,0,A,33,false
WDD:WCC,1,2,20135,1,A,34,false
WDD:WCC,1,2,20136,0,A,13,false
WDD:WCC,1,2,20136,1,A,16,false
WDD:WCC,1,2,20137,0,A,27,false
WDD:WCC,1,2,20137,1,A,12,false
WDD:WCC,1,2,20138,0,A,13,false
WDD:WCC,1,2,20138,1,A,18,false
WDD:WCC,1,2,20139,0,A,21,false
WDD:WCC,1,2,20139,1,A,16,false
WDD:WCC,1,2,20140,0,A,27,false
WDD:WCC,1,2,20140,1,A,28,false
WDD:WCC,1,2,20141,0,A,13,false
WDD:WCC,1,2,20141,1,A,20,false
WDD:WCC,1,2,20142,0,B,16,false
WDD:WCC,1,2,20142,1,B,20,false
WDD:WCC,1,2,20143,0,A,13,false
WDD:WCC,1,2,20143,1,A,12,false
WDD:WCC,1,2,20144,0,A,15,false
WDD:WCC,1,2,20144,1,A,17,false
WDD:WCC,1,2,20145,0,A,19,false
WDD:WCC,1,2,20145,1,A,16,false
WDD:WCC,1,2,20146,0,A,13,false
WDD:WCC,1,2,20146,1,B,21,false
WDD:WCC,1,2,20147,0,A,17,false
WDD:WCC,1,2,20147,1,B,23,false
WDD:WCC,1,2,20148,0,A,13,false
WDD:WCC,1,2,20148,1,A,14,false
WDD:WCC,1,2,20149,0,A,17,false
WDD:WCC,1,2,20149,1,A,18,false
WDD:WCC,1,3,30100,0,A,17,false
WDD:WCC,1,3,30100,1,A,28,false
WDD:WCC,1,3,30101,0,A,31,false
WDD:WCC,1,3,30101,1,A,22,false
WDD:WCC,1,3,30102,0,A,15,false
WDD:WCC,1,3,30102,1,A,18,false
WDD:WCC,1,3,30103,0,A,17,false
WDD:WCC,1,3,30103,1,A,16,false
WDD:WCC,1,3,30104,0,A,17,false
WDD:WCC,1,3,30104,1,A,22,false
WDD:WCC,1,3,30105,0,A,13,false
WDD:WCC,1,3,30105,1,A,16,false
WDD:WCC,1,3,30106,0,A,17,false
WDD:WCC,1,3,30106,1,A,14,false
WDD:WCC,1,3,30107,0,A,13,false
WDD:WCC,1,3,30107,1,A,14,false
WDD:WCC,1,3,30108,0,A,19,false
WDD:WCC,1,3,30108,1,A,16,false
WDD:WCC,1,3,30109,0,A,17,false
WDD:WCC,1,3,30109,1,A,18,false
WDD:WCC,1,3,30110,0,A,17,false
WDD:WCC,1,3,30110,1,A,10,false
WDD:WCC,1,3,30111,0,A,15,false
WDD:WCC,1,3,30111,1,A,12,false
WDD:WCC,1,3,30112,0,A,17,false
WDD:WCC,1,3,30112,1,A,52,false
WDD:WCC,1,3,30113,0,A,11,false
WDD:WCC,1,3,30113,1,A,21,false
WDD:WCC,1,3,30114,0,A,15,false
WDD:WCC,1,3,30114,1,A,12,false
WDD:WCC,1,3,30115,0,A,15,false
WDD:WCC,1,3,30115,1,A,14,false
WDD:WCC,1,3,30116,0,A,15,false
WDD:WCC,1,3,30116,1,A,16,false
WDD:WCC,1,3,30117,0,A,17,false
WDD:WCC,1,3,30117,1,A,12,false
WDD:WCC,1,3,30118,0,A,17,false
WDD:WCC,1,3,30118,1,A,14,false
WDD:WCC,1,3,30119,0,A,15,false
WDD:WCC,1,3,30119,1,A,12,false
WDD:WCC,1,3,30120,0,A,13,false
WDD:WCC,1,3,30120,1,A,16,false
WDD:WCC,1,3,30121,0,A,31,false
WDD:WCC,1,3,30121,1,A,32,false
WDD:WCC,1,3,30122,0,A,13,false
WDD:WCC,1,3,30122,1,A,12,false
WDD:WCC,1,3,30123,0,A,17,false
WDD:WCC,1,3,30123,1,A,15,false
WDD:WCC,1,3,30124,0,A,15,false
WDD:WCC,1,3,30124,1,A,20,false
WDD:WCC,1,3,30125,0,A,13,false
WDD:WCC,1,3,30125,1,A,14,false
WDD:WCC,1,3,30126,0,A,15,false
WDD:WCC,1,3,30126,1,A,14,false
WDD:WCC,1,3,30127,0,A,19,false
WDD:WCC,1,3,30127,1,A,14,false
WDD:WCC,1,3,30128,0,A,17,false
WDD:WCC,1,3,30128,1,A,12,false
WDD:WCC,1,3,30129,0,A,15,false
WDD:WCC,1,3,30129,1,A,24,false
WDD:WCC,1,3,30130,0,A,15,false
WDD:WCC,1,3,30130,1,A,18,false
WDD:WCC,1,3,30131,0,A,15,false
WDD:WCC,1,3,30131,1,A,15,false
WDD:WCC,1,3,30132,0,A,15,false
WDD:WCC,1,3,30132,1,A,12,false
WDD:WCC,1,3,30133,0,A,15,false
WDD:WCC,1,3,30133,1,A,16,false
WDD:WCC,1,3,30134,0,A,13,false
WDD:WCC,1,3,30134,1,A,14,false
WDD:WCC,1,3,30135,0,A,13,false
WDD:WCC,1,3,30135,1,A,12,false
WDD:WCC,1,3,30136,0,A,19,false
WDD:WCC,1,3,30136,1,A,12,false
WDD:WCC,1,3,30137,0,A,15,false
WDD:WCC,1,3,30137,1,A,23,false
WDD:WCC,1,3,30138,0,A,13,false
WDD:WCC,1,3,30138,1,A,18,false
WDD:WCC,1,3,30139,0,A,17,false
WDD:WCC,1,3,30139,1,A,16,false
WDD:WCC,1,3,30140,0,A,15,false
WDD:WCC,1,3,30140,1,A,14,false
WDD:WCC,1,3,30141,0,A,11,false
WDD:WCC,1,3,30141,1,A,14,false
WDD:WCC,1,3,30142,0,A,13,false
WDD:WCC,1,3,30142,1,A,19,false
WDD:WCC,1,3,30143,0,A,15,false
WDD:WCC,1,3,30143,1,A,16,false
WDD:WCC,1,3,30144,0,A,15,false
WDD:WCC,1,3,30144,1,A,18,false
WDD:WCC,1,3,30145,0,A,15,false
WDD:WCC,1,3,30145,1,A,12,false
WDD:WCC,1,3,30146,0,A,15,false
WDD:WCC,1,3,30146,1,A,12,false
WDD:WCC,1,3,30147,0,A,17,false
WDD:WCC,1,3,30147,1,A,18,false
WDD:WCC,1,3,30148,0,A,13,false
WDD:WCC,1,3,30148,1,A,14,false
WDD:WCC,1,3,30149,0,A,19,false
WDD:WCC,1,3,30149,1,A,16,false
WDD:WCC,2,1,10200,0,B,19,false
WDD:WCC,2,1,10200,1,B,19,false
WDD:WCC,2,1,10201,0,B,13,false
WDD:WCC,2,1,10201,1,B,23,false
WDD:WCC,2,1,10202,0,B,17,false
