pair_id,seed,mirror,pos_a,first_mover,comp_a_wdd,comp_a_wcc,comp_a_wbb,comp_b_wdd,comp_b_wcc,comp_b_wbb,winner_label,turns,unresolved
250,250002,0,P1,A,1,4,1,3,2,1,A,27,false
250,250002,1,P2,B,1,4,1,3,2,1,A,32,false
250,250003,0,P1,A,1,4,1,3,2,1,A,56,false
250,250003,1,P2,B,1,4,1,3,2,1,A,28,false
250,250004,0,P1,A,1,4,1,3,2,1,A,43,false
250,250004,1,P2,B,1,4,1,3,2,1,A,40,false
250,250005,0,P1,A,1,4,1,3,2,1,B,56,false
250,250005,1,P2,B,1,4,1,3,2,1,B,43,false
251,251001,0,P1,A,1,4,1,3,3,0,A,31,false
251,251001,1,P2,B,1,4,1,3,3,0,A,30,false
251,251002,0,P1,A,1,4,1,3,3,0,B,32,false
251,251002,1,P2,B,1,4,1,3,3,0,A,32,false
251,251003,0,P1,A,1,4,1,3,3,0,B,38,false
251,251003,1,P2,B,1,4,1,3,3,0,A,30,false
251,251004,0,P1,A,1,4,1,3,3,0,A,31,false
251,251004,1,P2,B,1,4,1,3,3,0,A,32,false
251,251005,0,P1,A,1,4,1,3,3,0,A,34,false
251,251005,1,P2,B,1,4,1,3,3,0,A,34,false
252,252001,0,P1,A,1,4,1,4,0,2,A,29,false
252,252001,1,P2,B,1,4,1,4,0,2,A,30,false
252,252002,0,P1,A,1,4,1,4,0,2,B,38,false
252,252002,1,P2,B,1,4,1,4,0,2,A,42,false
252,252003,0,P1,A,1,4,1,4,0,2,A,36,false
252,252003,1,P2,B,1,4,1,4,0,2,B,39,false
252,252004,0,P1,A,1,4,1,4,0,2,B,32,false
252,252004,1,P2,B,1,4,1,4,0,2,A,36,false
252,252005,0,P1,A,1,4,1,4,0,2,A,40,false
252,252005,1,P2,B,1,4,1,4,0,2,A,48,false
253,253001,0,P1,A,1,4,1,4,1,1,A,19,false
253,253001,1,P2,B,1,4,1,4,1,1,A,22,false
253,253002,0,P1,A,1,4,1,4,1,1,A,28,false
253,253002,1,P2,B,1,4,1,4,1,1,B,33,false
253,253003,0,P1,A,1,4,1,4,1,1,A,31,false
253,253003,1,P2,B,1,4,1,4,1,1,A,28,false
253,253004,0,P1,A,1,4,1,4,1,1,A,37,false
253,253004,1,P2,B,1,4,1,4,1,1,A,43,false
253,253005,0,P1,A,1,4,1,4,1,1,B,28,false
253,253005,1,P2,B,1,4,1,4,1,1,A,36,false
254,254001,0,P1,A,1,4,1,4,2,0,A,38,false
254,254001,1,P2,B,1,4,1,4,2,0,A,26,false
254,254002,0,P1,A,1,4,1,4,2,0,A,27,false
254,254002,1,P2,B,1,4,1,4,2,0,A,33,false
254,254003,0,P1,A,1,4,1,4,2,0,A,35,false
254,254003,1,P2,B,1,4,1,4,2,0,A,41,false
254,254004,0,P1,A,1,4,1,4,2,0,A,27,false
254,254004,1,P2,B,1,4,1,4,2,0,A,36,false
254,254005,0,P1,A,1,4,1,4,2,0,A,22,false
254,254005,1,P2,B,1,4,1,4,2,0,A,23,false
255,255001,0,P1,A,1,4,1,5,0,1,B,30,false
255,255001,1,P2,B,1,4,1,5,0,1,A,30,false
255,255002,0,P1,A,1,4,1,5,0,1,A,29,false
255,255002,1,P2,B,1,4,1,5,0,1,A,30,false
255,255003,0,P1,A,1,4,1,5,0,1,A,38,false
255,255003,1,P2,B,1,4,1,5,0,1,B,45,false
255,255004,0,P1,A,1,4,1,5,0,1,A,24,false
255,255004,1,P2,B,1,4,1,5,0,1,A,25,false
255,255005,0,P1,A,1,4,1,5,0,1,A,34,false
255,255005,1,P2,B,1,4,1,5,0,1,A,28,false
256,256001,0,P1,A,1,4,1,5,1,0,A,27,false
256,256001,1,P2,B,1,4,1,5,1,0,B,21,false
256,256002,0,P1,A,1,4,1,5,1,0,A,77,false
256,256002,1,P2,B,1,4,1,5,1,0,A,30,false
256,256003,0,P1,A,1,4,1,5,1,0,A,35,false
256,256003,1,P2,B,1,4,1,5,1,0,A,36,false
256,256004,0,P1,A,1,4,1,5,1,0,B,22,false
256,256004,1,P2,B,1,4,1,5,1,0,A,26,false
256,256005,0,P1,A,1,4,1,5,1,0,A,45,false
256,256005,1,P2,B,1,4,1,5,1,0,A,24,false
257,257001,0,P1,A,1,4,1,6,0,0,A,31,false
257,257001,1,P2,B,1,4,1,6,0,0,A,30,false
257,257002,0,P1,A,1,4,1,6,0,0,A,38,false
257,257002,1,P2,B,1,4,1,6,0,0,A,32,false
257,257003,0,P1,A,1,4,1,6,0,0,B,36,false
257,257003,1,P2,B,1,4,1,6,0,0,A,45,false
257,257004,0,P1,A,1,4,1,6,0,0,A,23,false
257,257004,1,P2,B,1,4,1,6,0,0,A,12,false
257,257005,0,P1,A,1,4,1,6,0,0,A,32,false
257,257005,1,P2,B,1,4,1,6,0,0,A,39,false
258,258001,0,P1,A,1,5,0,2,0,4,B,29,false
258,258001,1,P2,B,1,5,0,2,0,4,B,26,false
258,258002,0,P1,A,1,5,0,2,0,4,B,22,false
258,258002,1,P2,B,1,5,0,2,0,4,B,25,false
258,258003,0,P1,A,1,5,0,2,0,4,B,29,false
258,258003,1,P2,B,1,5,0,2,0,4,B,23,false
258,258004,0,P1,A,1,5,0,2,0,4,B,24,false
258,258004,1,P2,B,1,5,0,2,0,4,B,23,false
258,258005,0,P1,A,1,5,0,2,0,4,B,26,false
258,258005,1,P2,B,1,5,0,2,0,4,B,23,false
259,259001,0,P1,A,1,5,0,2,1,3,A,29,false
259,259001,1,P2,B,1,5,0,2,1,3,B,27,false
259,259002,0,P1,A,1,5,0,2,1,3,B,27,false
259,259002,1,P2,B,1,5,0,2,1,3,B,30,false
259,259003,0,P1,A,1,5,0,2,1,3,B,38,false
259,259003,1,P2,B,1,5,0,2,1,3,B,37,false
259,259004,0,P1,A,1,5,0,2,1,3,B,41,false
259,259004,1,P2,B,1,5,0,2,1,3,A,30,false
259,259005,0,P1,A,1,5,0,2,1,3,B,25,false
259,259005,1,P2,B,1,5,0,2,1,3,B,37,false
260,260001,0,P1,A,1,5,0,2,2,2,B,28,false
260,260001,1,P2,B,1,5,0,2,2,2,B,40,false
260,260002,0,P1,A,1,5,0,2,2,2,A,27,false
260,260002,1,P2,B,1,5,0,2,2,2,B,25,false
260,260003,0,P1,A,1,5,0,2,2,2,A,27,false
260,260003,1,P2,B,1,5,0,2,2,2,B,29,false
260,260004,0,P1,A,1,5,0,2,2,2,A,25,false
260,260004,1,P2,B,1,5,0,2,2,2,A,25,false
260,260005,0,P1,A,1,5,0,2,2,2,B,42,false
260,260005,1,P2,B,1,5,0,2,2,2,A,42,false
261,261001,0,P1,A,1,5,0,2,3,1,B,20,false
261,261001,1,P2,B,1,5,0,2,3,1,A,22,false
261,261002,0,P1,A,1,5,0,2,3,1,B,25,false
261,261002,1,P2,B,1,5,0,2,3,1,A,24,false
261,261003,0,P1,A,1,5,0,2,3,1,B,35,false
261,261003,1,P2,B,1,5,0,2,3,1,B,33,false
261,261004,0,P1,A,1,5,0,2,3,1,A,29,false
261,261004,1,P2,B,1,5,0,2,3,1,B,29,false
261,261005,0,P1,A,1,5,0,2,3,1,A,27,false
261,261005,1,P2,B,1,5,0,2,3,1,B,27,false
262,262001,0,P1,A,1,5,0,2,4,0,B,26,false
262,262001,1,P2,B,1,5,0,2,4,0,A,24,false
262,262002,0,P1,A,1,5,0,2,4,0,A,39,false
262,262002,1,P2,B,1,5,0,2,4,0,B,33,false
262,262003,0,P1,A,1,5,0,2,4,0,B,32,false
262,262003,1,P2,B,1,5,0,2,4,0,A,26,false
262,262004,0,P1,A,1,5,0,2,4,0,A,25,false
262,262004,1,P2,B,1,5,0,2,4,0,B,31,false
262,262005,0,P1,A,1,5,0,2,4,0,A,23,false
262,262005,1,P2,B,1,5,0,2,4,0,B,36,false
263,263001,0,P1,A,1,5,0,3,0,3,B,25,false
263,263001,1,P2,B,1,5,0,3,0,3,B,28,false
263,263002,0,P1,A,1,5,0,3,0,3,A,33,false
263,263002,1,P2,B,1,5,0,3,0,3,B,24,false
263,263003,0,P1,A,1,5,0,3,0,3,B,35,false
263,263003,1,P2,B,1,5,0,3,0,3,A,30,false
263,263004,0,P1,A,1,5,0,3,0,3,A,31,false
263,263004,1,P2,B,1,5,0,3,0,3,B,25,false
263,263005,0,P1,A,1,5,0,3,0,3,B,35,false
263,263005,1,P2,B,1,5,0,3,0,3,B,35,false
264,264001,0,P1,A,1,5,0,3,1,2,B,30,false
264,264001,1,P2,B,1,5,0,3,1,2,A,30,false
264,264002,0,P1,A,1,5,0,3,1,2,B,27,false
264,264002,1,P2,B,1,5,0,3,1,2,B,36,false
264,264003,0,P1,A,1,5,0,3,1,2,A,27,false
264,264003,1,P2,B,1,5,0,3,1,2,B,33,false
264,264004,0,P1,A,1,5,0,3,1,2,A,25,false
264,264004,1,P2,B,1,5,0,3,1,2,A,28,false
264,264005,0,P1,A,1,5,0,3,1,2,A,25,false
264,264005,1,P2,B,1,5,0,3,1,2,A,34,false
265,265001,0,P1,A,1,5,0,3,2,1,B,13,false
265,265001,1,P2,B,1,5,0,3,2,1,B,39,false
265,265002,0,P1,A,1,5,0,3,2,1,A,41,false
265,265002,1,P2,B,1,5,0,3,2,1,B,49,false
265,265003,0,P1,A,1,5,0,3,2,1,A,31,false
265,265003,1,P2,B,1,5,0,3,2,1,A,26,false
265,265004,0,P1,A,1,5,0,3,2,1,B,33,false
265,265004,1,P2,B,1,5,0,3,2,1,B,32,false
265,265005,0,P1,A,1,5,0,3,2,1,A,25,false
265,265005,1,P2,B,1,5,0,3,2,1,A,26,false
266,266001,0,P1,A,1,5,0,3,3,0,A,32,false
266,266001,1,P2,B,1,5,0,3,3,0,A,23,false
266,266002,0,P1,A,1,5,0,3,3,0,B,20,false
266,266002,1,P2,B,1,5,0,3,3,0,A,16,false
266,266003,0,P1,A,1,5,0,3,3,0,B,34,false
266,266003,1,P2,B,1,5,0,3,3,0,A,28,false
266,266004,0,P1,A,1,5,0,3,3,0,B,31,false
266,266004,1,P2,B,1,5,0,3,3,0,A,28,false
266,266005,0,P1,A,1,5,0,3,3,0,B,34,false
266,266005,1,P2,B,1,5,0,3,3,0,A,34,false
267,267001,0,P1,A,1,5,0,4,0,2,B,33,false
267,267001,1,P2,B,1,5,0,4,0,2,A,26,false
267,267002,0,P1,A,1,5,0,4,0,2,B,43,false
267,267002,1,P2,B,1,5,0,4,0,2,A,28,false
267,267003,0,P1,A,1,5,0,4,0,2,A,41,false
267,267003,1,P2,B,1,5,0,4,0,2,B,39,false
267,267004,0,P1,A,1,5,0,4,0,2,A,29,false
267,267004,1,P2,B,1,5,0,4,0,2,B,35,false
267,267005,0,P1,A,1,5,0,4,0,2,B,28,false
267,267005,1,P2,B,1,5,0,4,0,2,A,41,false
268,268001,0,P1,A,1,5,0,4,1,1,A,25,false
268,268001,1,P2,B,1,5,0,4,1,1,A,28,false
268,268002,0,P1,A,1,5,0,4,1,1,B,34,false
268,268002,1,P2,B,1,5,0,4,1,1,B,40,false
268,268003,0,P1,A,1,5,0,4,1,1,A,31,false
268,268003,1,P2,B,1,5,0,4,1,1,A,40,false
268,268004,0,P1,A,1,5,0,4,1,1,A,29,false
268,268004,1,P2,B,1,5,0,4,1,1,B,23,false
268,268005,0,P1,A,1,5,0,4,1,1,A,29,false
268,268005,1,P2,B,1,5,0,4,1,1,B,36,false
269,269001,0,P1,A,1,5,0,4,2,0,A,33,false
269,269001,1,P2,B,1,5,0,4,2,0,A,28,false
269,269002,0,P1,A,1,5,0,4,2,0,B,32,false
269,269002,1,P2,B,1,5,0,4,2,0,B,33,false
269,269003,0,P1,A,1,5,0,4,2,0,A,39,false
269,269003,1,P2,B,1,5,0,4,2,0,A,45,false
269,269004,0,P1,A,1,5,0,4,2,0,A,41,false
269,269004,1,P2,B,1,5,0,4,2,0,A,36,false
269,269005,0,P1,A,1,5,0,4,2,0,A,27,false
269,269005,1,P2,B,1,5,0,4,2,0,A,35,false
270,270001,0,P1,A,1,5,0,5,0,1,A,38,false
270,270001,1,P2,B,1,5,0,5,0,1,B,33,false
270,270002,0,P1,A,1,5,0,5,0,1,A,31,false
270,270002,1,P2,B,1,5,0,5,0,1,A,34,false
270,270003,0,P1,A,1,5,0,5,0,1,B,22,false
270,270003,1,P2,B,1,5,0,5,0,1,A,24,false
270,270004,0,P1,A,1,5,0,5,0,1,A,33,false
270,270004,1,P2,B,1,5,0,5,0,1,A,42,false
270,270005,0,P1,A,1,5,0,5,0,1,B,42,false
270,270005,1,P2,B,1,5,0,5,0,1,A,44,false
271,271001,0,P1,A,1,5,0,5,1,0,A,38,false
271,271001,1,P2,B,1,5,0,5,1,0,A,34,false
271,271002,0,P1,A,1,5,0,5,1,0,B,20,false
271,271002,1,P2,B,1,5,0,5,1,0,A,30,false
271,271003,0,P1,A,1,5,0,5,1,0,A,25,false
271,271003,1,P2,B,1,5,0,5,1,0,A,26,false
271,271004,0,P1,A,1,5,0,5,1,0,A,35,false
271,271004,1,P2,B,1,5,0,5,1,0,B,51,false
271,271005,0,P1,A,1,5,0,5,1,0,B,36,false
271,271005,1,P2,B,1,5,0,5,1,0,A,24,false
272,272001,0,P1,A,1,5,0,6,0,0,B,28,false
272,272001,1,P2,B,1,5,0,6,0,0,B,27,false
272,272002,0,P1,A,1,5,0,6,0,0,A,23,false
272,272002,1,P2,B,1,5,0,6,0,0,A,22,false
272,272003,0,P1,A,1,5,0,6,0,0,A,23,false
272,272003,1,P2,B,1,5,0,6,0,0,A,24,false
272,272004,0,P1,A,1,5,0,6,0,0,A,29,false
272,272004,1,P2,B,1,5,0,6,0,0,B,41,false
272,272005,0,P1,A,1,5,0,6,0,0,A,28,false
272,272005,1,P2,B,1,5,0,6,0,0,A,28,false
273,273001,0,P1,A,2,0,4,2,1,3,A,51,false
273,273001,1,P2,B,2,0,4,2,1,3,B,53,false
273,273002,0,P1,A,2,0,4,2,1,3,A,63,false
273,273002,1,P2,B,2,0,4,2,1,3,A,30,false
273,273003,0,P1,A,2,0,4,2,1,3,A,38,false
273,273003,1,P2,B,2,0,4,2,1,3,A,50,false
273,273004,0,P1,A,2,0,4,2,1,3,A,38,false
273,273004,1,P2,B,2,0,4,2,1,3,A,28,false
273,273005,0,P1,A,2,0,4,2,1,3,A,35,false
273,273005,1,P2,B,2,0,4,2,1,3,A,50,false
274,274001,0,P1,A,2,0,4,2,2,2,A,35,false
274,274001,1,P2,B,2,0,4,2,2,2,A,38,false
274,274002,0,P1,A,2,0,4,2,2,2,A,97,false
274,274002,1,P2,B,2,0,4,2,2,2,A,39,false
274,274003,0,P1,A,2,0,4,2,2,2,A,33,false
274,274003,1,P2,B,2,0,4,2,2,2,A,36,false
274,274004,0,P1,A,2,0,4,2,2,2,A,43,false
274,274004,1,P2,B,2,0,4,2,2,2,A,46,false
274,274005,0,P1,A,2,0,4,2,2,2,A,41,false
274,274005,1,P2,B,2,0,4,2,2,2,A,34,false
275,275001,0,P1,A,2,0,4,2,3,1,A,51,false
275,275001,1,P2,B,2,0,4,2,3,1,A,34,false
275,275002,0,P1,A,2,0,4,2,3,1,A,29,false
275,275002,1,P2,B,2,0,4,2,3,1,A,21,false
275,275003,0,P1,A,2,0,4,2,3,1,A,31,false
275,275003,1,P2,B,2,0,4,2,3,1,A,39,false
275,275004,0,P1,A,2,0,4,2,3,1,A,29,false
275,275004,1,P2,B,2,0,4,2,3,1,A,37,false
275,275005,0,P1,A,2,0,4,2,3,1,A,32,false
275,275005,1,P2,B,2,0,4,2,3,1,A,27,false
276,276001,0,P1,A,2,0,4,2,4,0,A,32,false
276,276001,1,P2,B,2,0,4,2,4,0,A,23,false
276,276002,0,P1,A,2,0,4,2,4,0,A,30,false
276,276002,1,P2,B,2,0,4,2,4,0,A,35,false
276,276003,0,P1,A,2,0,4,2,4,0,A,22,false
276,276003,1,P2,B,2,0,4,2,4,0,A,35,false
276,276004,0,P1,A,2,0,4,2,4,0,A,40,false
276,276004,1,P2,B,2,0,4,2,4,0,A,36,false
276,276005,0,P1,A,2,0,4,2,4,0,A,32,false
276,276005,1,P2,B,2,0,4,2,4,0,A,28,false
277,277001,0,P1,A,2,0,4,3,0,3,A,46,false
277,277001,1,P2,B,2,0,4,3,0,3,A,39,false
277,277002,0,P1,A,2,0,4,3,0,3,A,34,false
277,277002,1,P2,B,2,0,4,3,0,3,A,32,false
277,277003,0,P1,A,2,0,4,3,0,3,A,41,false
277,277003,1,P2,B,2,0,4,3,0,3,A,37,false
277,277004,0,P1,A,2,0,4,3,0,3,A,36,false
277,277004,1,P2,B,2,0,4,3,0,3,A,37,false
277,277005,0,P1,A,2,0,4,3,0,3,A,35,false
277,277005,1,P2,B,2,0,4,3,0,3,A,40,false
278,278001,0,P1,A,2,0,4,3,1,2,A,38,false
278,278001,1,P2,B,2,0,4,3,1,2,A,35,false
278,278002,0,P1,A,2,0,4,3,1,2,A,30,false
278,278002,1,P2,B,2,0,4,3,1,2,A,26,false
278,278003,0,P1,A,2,0,4,3,1,2,A,28,false
278,278003,1,P2,B,2,0,4,3,1,2,A,32,false
278,278004,0,P1,A,2,0,4,3,1,2,A,40,false
278,278004,1,P2,B,2,0,4,3,1,2,A,53,false
278,278005,0,P1,A,2,0,4,3,1,2,A,33,false
278,278005,1,P2,B,2,0,4,3,1,2,A,37,false
279,279001,0,P1,A,2,0,4,3,2,1,A,49,false
279,279001,1,P2,B,2,0,4,3,2,1,A,33,false
279,279002,0,P1,A,2,0,4,3,2,1,A,25,false
279,279002,1,P2,B,2,0,4,3,2,1,A,33,false
279,279003,0,P1,A,2,0,4,3,2,1,A,24,false
279,279003,1,P2,B,2,0,4,3,2,1,A,21,false
279,279004,0,P1,A,2,0,4,3,2,1,A,33,false
279,279004,1,P2,B,2,0,4,3,2,1,A,38,false
279,279005,0,P1,A,2,0,4,3,2,1,A,19,false
279,279005,1,P2,B,2,0,4,3,2,1,A,30,false
280,280001,0,P1,A,2,0,4,3,3,0,A,20,false
280,280001,1,P2,B,2,0,4,3,3,0,A,27,false
280,280002,0,P1,A,2,0,4,3,3,0,A,27,false
280,280002,1,P2,B,2,0,4,3,3,0,A,30,false
280,280003,0,P1,A,2,0,4,3,3,0,A,34,false
280,280003,1,P2,B,2,0,4,3,3,0,A,30,false
280,280004,0,P1,A,2,0,4,3,3,0,A,25,false
280,280004,1,P2,B,2,0,4,3,3,0,A,22,false
280,280005,0,P1,A,2,0,4,3,3,0,A,22,false
280,280005,1,P2,B,2,0,4,3,3,0,A,20,false
281,281001,0,P1,A,2,0,4,4,0,2,A,33,false
281,281001,1,P2,B,2,0,4,4,0,2,A,48,false
281,281002,0,P1,A,2,0,4,4,0,2,A,38,false
281,281002,1,P2,B,2,0,4,4,0,2,A,36,false
281,281003,0,P1,A,2,0,4,4,0,2,A,48,false
281,281003,1,P2,B,2,0,4,4,0,2,A,36,false
281,281004,0,P1,A,2,0,4,4,0,2,A,48,false
281,281004,1,P2,B,2,0,4,4,0,2,A,40,false
281,281005,0,P1,A,2,0,4,4,0,2,A,39,false
281,281005,1,P2,B,2,0,4,4,0,2,A,33,false
282,282001,0,P1,A,2,0,4,4,1,1,A,24,false
282,282001,1,P2,B,2,0,4,4,1,1,A,24,false
282,282002,0,P1,A,2,0,4,4,1,1,A,36,false
282,282002,1,P2,B,2,0,4,4,1,1,A,33,false
282,282003,0,P1,A,2,0,4,4,1,1,A,34,false
282,282003,1,P2,B,2,0,4,4,1,1,A,38,false
282,282004,0,P1,A,2,0,4,4,1,1,A,25,false
282,282004,1,P2,B,2,0,4,4,1,1,A,28,false
282,282005,0,P1,A,2,0,4,4,1,1,A,35,false
282,282005,1,P2,B,2,0,4,4,1,1,A,31,false
283,283001,0,P1,A,2,0,4,4,2,0,A,33,false
283,283001,1,P2,B,2,0,4,4,2,0,A,39,false
283,283002,0,P1,A,2,0,4,4,2,0,A,33,false
283,283002,1,P2,B,2,0,4,4,2,0,A,36,false
283,283003,0,P1,A,2,0,4,4,2,0,A,31,false
283,283003,1,P2,B,2,0,4,4,2,0,A,37,false
283,283004,0,P1,A,2,0,4,4,2,0,A,27,false
283,283004,1,P2,B,2,0,4,4,2,0,A,27,false
283,283005,0,P1,A,2,0,4,4,2,0,A,26,false
283,283005,1,P2,B,2,0,4,4,2,0,A,18,false
284,284001,0,P1,A,2,0,4,5,0,1,A,41,false
284,284001,1,P2,B,2,0,4,5,0,1,A,60,false
284,284002,0,P1,A,2,0,4,5,0,1,A,41,false
284,284002,1,P2,B,2,0,4,5,0,1,A,36,false
284,284003,0,P1,A,2,0,4,5,0,1,A,26,false
284,284003,1,P2,B,2,0,4,5,0,1,A,45,false
284,284004,0,P1,A,2,0,4,5,0,1,A,53,false
284,284004,1,P2,B,2,0,4,5,0,1,A,40,false
284,284005,0,P1,A,2,0,4,5,0,1,A,31,false
284,284005,1,P2,B,2,0,4,5,0,1,A,29,false
285,285001,0,P1,A,2,0,4,5,1,0,A,29,false
285,285001,1,P2,B,2,0,4,5,1,0,A,27,false
285,285002,0,P1,A,2,0,4,5,1,0,A,32,false
285,285002,1,P2,B,2,0,4,5,1,0,A,26,false
285,285003,0,P1,A,2,0,4,5,1,0,A,34,false
285,285003,1,P2,B,2,0,4,5,1,0,A,30,false
285,285004,0,P1,A,2,0,4,5,1,0,A,19,false
285,285004,1,P2,B,2,0,4,5,1,0,A,24,false
285,285005,0,P1,A,2,0,4,5,1,0,A,34,false
285,285005,1,P2,B,2,0,4,5,1,0,A,51,false
286,286001,0,P1,A,2,0,4,6,0,0,A,34,false
286,286001,1,P2,B,2,0,4,6,0,0,A,24,false
286,286002,0,P1,A,2,0,4,6,0,0,A,27,false
286,286002,1,P2,B,2,0,4,6,0,0,A,35,false
286,286003,0,P1,A,2,0,4,6,0,0,A,28,false
286,286003,1,P2,B,2,0,4,6,0,0,A,37,false
286,286004,0,P1,A,2,0,4,6,0,0,A,34,false
286,286004,1,P2,B,2,0,4,6,0,0,A,35,false
286,286005,0,P1,A,2,0,4,6,0,0,A,21,false
286,286005,1,P2,B,2,0,4,6,0,0,A,25,false
287,287001,0,P1,A,2,1,3,2,2,2,A,41,false
287,287001,1,P2,B,2,1,3,2,2,2,B,27,false
287,287002,0,P1,A,2,1,3,2,2,2,B,32,false
287,287002,1,P2,B,2,1,3,2,2,2,A,31,false
287,287003,0,P1,A,2,1,3,2,2,2,A,44,false
287,287003,1,P2,B,2,1,3,2,2,2,A,34,false
287,287004,0,P1,A,2,1,3,2,2,2,A,42,false
287,287004,1,P2,B,2,1,3,2,2,2,A,54,false
287,287005,0,P1,A,2,1,3,2,2,2,A,29,false
287,287005,1,P2,B,2,1,3,2,2,2,A,30,false
288,288001,0,P1,A,2,1,3,2,3,1,A,46,false
288,288001,1,P2,B,2,1,3,2,3,1,A,29,false
288,288002,0,P1,A,2,1,3,2,3,1,A,34,false
288,288002,1,P2,B,2,1,3,2,3,1,A,30,false
288,288003,0,P1,A,2,1,3,2,3,1,draw,100,true
288,288003,1,P2,B,2,1,3,2,3,1,A,39,false
288,288004,0,P1,A,2,1,3,2,3,1,A,38,false
288,288004,1,P2,B,2,1,3,2,3,1,A,28,false
288,288005,0,P1,A,2,1,3,2,3,1,B,40,false
288,288005,1,P2,B,2,1,3,2,3,1,A,31,false
289,289001,0,P1,A,2,1,3,2,4,0,A,21,false
289,289001,1,P2,B,2,1,3,2,4,0,A,23,false
289,289002,0,P1,A,2,1,3,2,4,0,A,31,false
289,289002,1,P2,B,2,1,3,2,4,0,A,37,false
289,289003,0,P1,A,2,1,3,2,4,0,A,36,false
289,289003,1,P2,B,2,1,3,2,4,0,A,42,false
289,289004,0,P1,A,2,1,3,2,4,0,A,30,false
289,289004,1,P2,B,2,1,3,2,4,0,A,28,false
289,289005,0,P1,A,2,1,3,2,4,0,A,30,false
289,289005,1,P2,B,2,1,3,2,4,0,A,31,false
290,290001,0,P1,A,2,1,3,3,0,3,A,38,false
290,290001,1,P2,B,2,1,3,3,0,3,A,58,false
290,290002,0,P1,A,2,1,3,3,0,3,B,52,false
290,290002,1,P2,B,2,1,3,3,0,3,A,39,false
290,290003,0,P1,A,2,1,3,3,0,3,B,26,false
290,290003,1,P2,B,2,1,3,3,0,3,A,27,false
290,290004,0,P1,A,2,1,3,3,0,3,B,40,false
290,290004,1,P2,B,2,1,3,3,0,3,A,28,false
290,290005,0,P1,A,2,1,3,3,0,3,B,54,false
290,290005,1,P2,B,2,1,3,3,0,3,A,38,false
291,291001,0,P1,A,2,1,3,3,1,2,A,32,false
291,291001,1,P2,B,2,1,3,3,1,2,A,30,false
291,291002,0,P1,A,2,1,3,3,1,2,A,39,false
291,291002,1,P2,B,2,1,3,3,1,2,A,33,false
291,291003,0,P1,A,2,1,3,3,1,2,A,29,false
291,291003,1,P2,B,2,1,3,3,1,2,A,42,false
291,291004,0,P1,A,2,1,3,3,1,2,A,31,false
291,291004,1,P2,B,2,1,3,3,1,2,A,46,false
291,291005,0,P1,A,2,1,3,3,1,2,A,35,false
291,291005,1,P2,B,2,1,3,3,1,2,A,34,false
292,292001,0,P1,A,2,1,3,3,2,1,A,40,false
292,292001,1,P2,B,2,1,3,3,2,1,B,45,false
292,292002,0,P1,A,2,1,3,3,2,1,A,40,false
292,292002,1,P2,B,2,1,3,3,2,1,A,52,false
292,292003,0,P1,A,2,1,3,3,2,1,A,29,false
292,292003,1,P2,B,2,1,3,3,2,1,A,32,false
292,292004,0,P1,A,2,1,3,3,2,1,A,34,false
292,292004,1,P2,B,2,1,3,3,2,1,B,49,false
292,292005,0,P1,A,2,1,3,3,2,1,A,40,false
292,292005,1,P2,B,2,1,3,3,2,1,A,26,false
293,293001,0,P1,A,2,1,3,3,3,0,A,32,false
293,293001,1,P2,B,2,1,3,3,3,0,A,31,false
293,293002,0,P1,A,2,1,3,3,3,0,A,58,false
293,293002,1,P2,B,2,1,3,3,3,0,A,54,false
293,293003,0,P1,A,2,1,3,3,3,0,A,32,false
293,293003,1,P2,B,2,1,3,3,3,0,A,32,false
293,293004,0,P1,A,2,1,3,3,3,0,A,21,false
293,293004,1,P2,B,2,1,3,3,3,0,B,31,false
293,293005,0,P1,A,2,1,3,3,3,0,A,42,false
293,293005,1,P2,B,2,1,3,3,3,0,A,37,false
294,294001,0,P1,A,2,1,3,4,0,2,A,29,false
294,294001,1,P2,B,2,1,3,4,0,2,A,30,false
294,294002,0,P1,A,2,1,3,4,0,2,A,31,false
294,294002,1,P2,B,2,1,3,4,0,2,A,30,false
294,294003,0,P1,A,2,1,3,4,0,2,A,29,false
294,294003,1,P2,B,2,1,3,4,0,2,B,37,false
294,294004,0,P1,A,2,1,3,4,0,2,A,35,false
294,294004,1,P2,B,2,1,3,4,0,2,A,32,false
294,294005,0,P1,A,2,1,3,4,0,2,A,34,false
294,294005,1,P2,B,2,1,3,4,0,2,A,36,false
295,295001,0,P1,A,2,1,3,4,1,1,A,46,false
295,295001,1,P2,B,2,1,3,4,1,1,A,37,false
295,295002,0,P1,A,2,1,3,4,1,1,A,39,false
295,295002,1,P2,B,2,1,3,4,1,1,A,24,false
295,295003,0,P1,A,2,1,3,4,1,1,A,37,false
295,295003,1,P2,B,2,1,3,4,1,1,A,31,false
295,295004,0,P1,A,2,1,3,4,1,1,A,40,false
295,295004,1,P2,B,2,1,3,4,1,1,A,42,false
295,295005,0,P1,A,2,1,3,4,1,1,A,30,false
295,295005,1,P2,B,2,1,3,4,1,1,A,24,false
296,296001,0,P1,A,2,1,3,4,2,0,A,33,false
296,296001,1,P2,B,2,1,3,4,2,0,A,32,false
296,296002,0,P1,A,2,1,3,4,2,0,A,34,false
296,296002,1,P2,B,2,1,3,4,2,0,A,36,false
296,296003,0,P1,A,2,1,3,4,2,0,A,31,false
