price,pair_id,seed,mirror,pos_a,comp_a,comp_b,cost_a,cost_b,winner_label,turns,unresolved
A,28,19,1,P2,0w2c2b,8w0c0b,42,40,A,31,false
A,28,20,0,P1,0w2c2b,8w0c0b,42,40,A,32,false
A,28,20,1,P2,0w2c2b,8w0c0b,42,40,B,21,false
A,29,1,0,P1,0w4c1b,0w6c0b,42,42,A,19,false
A,29,1,1,P2,0w4c1b,0w6c0b,42,42,B,16,false
A,29,2,0,P1,0w4c1b,0w6c0b,42,42,A,24,false
A,29,2,1,P2,0w4c1b,0w6c0b,42,42,A,26,false
A,29,3,0,P1,0w4c1b,0w6c0b,42,42,B,14,false
A,29,3,1,P2,0w4c1b,0w6c0b,42,42,B,17,false
A,29,4,0,P1,0w4c1b,0w6c0b,42,42,A,19,false
A,29,4,1,P2,0w4c1b,0w6c0b,42,42,B,21,false
A,29,5,0,P1,0w4c1b,0w6c0b,42,42,A,27,false
A,29,5,1,P2,0w4c1b,0w6c0b,42,42,B,19,false
A,29,6,0,P1,0w4c1b,0w6c0b,42,42,B,12,false
A,29,6,1,P2,0w4c1b,0w6c0b,42,42,A,20,false
A,29,7,0,P1,0w4c1b,0w6c0b,42,42,B,16,false
A,29,7,1,P2,0w4c1b,0w6c0b,42,42,A,17,false
A,29,8,0,P1,0w4c1b,0w6c0b,42,42,A,17,false
A,29,8,1,P2,0w4c1b,0w6c0b,42,42,B,19,false
A,29,9,0,P1,0w4c1b,0w6c0b,42,42,B,14,false
A,29,9,1,P2,0w4c1b,0w6c0b,42,42,B,17,false
A,29,10,0,P1,0w4c1b,0w6c0b,42,42,B,22,false
A,29,10,1,P2,0w4c1b,0w6c0b,42,42,A,17,false
A,29,11,0,P1,0w4c1b,0w6c0b,42,42,B,16,false
A,29,11,1,P2,0w4c1b,0w6c0b,42,42,B,15,false
A,29,12,0,P1,0w4c1b,0w6c0b,42,42,A,23,false
A,29,12,1,P2,0w4c1b,0w6c0b,42,42,B,19,false
A,29,13,0,P1,0w4c1b,0w6c0b,42,42,A,21,false
A,29,13,1,P2,0w4c1b,0w6c0b,42,42,B,17,false
A,29,14,0,P1,0w4c1b,0w6c0b,42,42,A,16,false
A,29,14,1,P2,0w4c1b,0w6c0b,42,42,B,17,false
A,29,15,0,P1,0w4c1b,0w6c0b,42,42,B,18,false
A,29,15,1,P2,0w4c1b,0w6c0b,42,42,B,25,false
A,29,16,0,P1,0w4c1b,0w6c0b,42,42,B,20,false
A,29,16,1,P2,0w4c1b,0w6c0b,42,42,B,21,false
A,29,17,0,P1,0w4c1b,0w6c0b,42,42,A,21,false
A,29,17,1,P2,0w4c1b,0w6c0b,42,42,B,19,false
A,29,18,0,P1,0w4c1b,0w6c0b,42,42,A,16,false
A,29,18,1,P2,0w4c1b,0w6c0b,42,42,B,17,false
A,29,19,0,P1,0w4c1b,0w6c0b,42,42,B,22,false
A,29,19,1,P2,0w4c1b,0w6c0b,42,42,B,23,false
A,29,20,0,P1,0w4c1b,0w6c0b,42,42,B,20,false
A,29,20,1,P2,0w4c1b,0w6c0b,42,42,A,24,false
A,30,1,0,P1,0w4c1b,1w1c2b,42,40,A,25,false
A,30,1,1,P2,0w4c1b,1w1c2b,42,40,A,26,false
A,30,2,0,P1,0w4c1b,1w1c2b,42,40,A,25,false
A,30,2,1,P2,0w4c1b,1w1c2b,42,40,A,25,false
A,30,3,0,P1,0w4c1b,1w1c2b,42,40,A,29,false
A,30,3,1,P2,0w4c1b,1w1c2b,42,40,A,28,false
A,30,4,0,P1,0w4c1b,1w1c2b,42,40,A,31,false
A,30,4,1,P2,0w4c1b,1w1c2b,42,40,A,20,false
A,30,5,0,P1,0w4c1b,1w1c2b,42,40,A,27,false
A,30,5,1,P2,0w4c1b,1w1c2b,42,40,B,31,false
A,30,6,0,P1,0w4c1b,1w1c2b,42,40,B,34,false
A,30,6,1,P2,0w4c1b,1w1c2b,42,40,B,25,false
A,30,7,0,P1,0w4c1b,1w1c2b,42,40,A,25,false
A,30,7,1,P2,0w4c1b,1w1c2b,42,40,A,18,false
A,30,8,0,P1,0w4c1b,1w1c2b,42,40,A,19,false
A,30,8,1,P2,0w4c1b,1w1c2b,42,40,A,22,false
A,30,9,0,P1,0w4c1b,1w1c2b,42,40,A,21,false
A,30,9,1,P2,0w4c1b,1w1c2b,42,40,A,24,false
A,30,10,0,P1,0w4c1b,1w1c2b,42,40,A,21,false
A,30,10,1,P2,0w4c1b,1w1c2b,42,40,A,23,false
A,30,11,0,P1,0w4c1b,1w1c2b,42,40,A,17,false
A,30,11,1,P2,0w4c1b,1w1c2b,42,40,A,20,false
A,30,12,0,P1,0w4c1b,1w1c2b,42,40,A,23,false
A,30,12,1,P2,0w4c1b,1w1c2b,42,40,A,22,false
A,30,13,0,P1,0w4c1b,1w1c2b,42,40,A,15,false
A,30,13,1,P2,0w4c1b,1w1c2b,42,40,A,20,false
A,30,14,0,P1,0w4c1b,1w1c2b,42,40,A,21,false
A,30,14,1,P2,0w4c1b,1w1c2b,42,40,B,35,false
A,30,15,0,P1,0w4c1b,1w1c2b,42,40,A,39,false
A,30,15,1,P2,0w4c1b,1w1c2b,42,40,B,23,false
A,30,16,0,P1,0w4c1b,1w1c2b,42,40,A,19,false
A,30,16,1,P2,0w4c1b,1w1c2b,42,40,A,16,false
A,30,17,0,P1,0w4c1b,1w1c2b,42,40,A,27,false
A,30,17,1,P2,0w4c1b,1w1c2b,42,40,A,46,false
A,30,18,0,P1,0w4c1b,1w1c2b,42,40,A,23,false
A,30,18,1,P2,0w4c1b,1w1c2b,42,40,B,17,false
A,30,19,0,P1,0w4c1b,1w1c2b,42,40,A,19,false
A,30,19,1,P2,0w4c1b,1w1c2b,42,40,B,21,false
A,30,20,0,P1,0w4c1b,1w1c2b,42,40,A,23,false
A,30,20,1,P2,0w4c1b,1w1c2b,42,40,A,24,false
A,31,1,0,P1,0w4c1b,1w3c1b,42,40,B,22,false
A,31,1,1,P2,0w4c1b,1w3c1b,42,40,A,18,false
A,31,2,0,P1,0w4c1b,1w3c1b,42,40,A,43,false
A,31,2,1,P2,0w4c1b,1w3c1b,42,40,A,24,false
A,31,3,0,P1,0w4c1b,1w3c1b,42,40,A,21,false
A,31,3,1,P2,0w4c1b,1w3c1b,42,40,A,36,false
A,31,4,0,P1,0w4c1b,1w3c1b,42,40,A,21,false
A,31,4,1,P2,0w4c1b,1w3c1b,42,40,A,33,false
A,31,5,0,P1,0w4c1b,1w3c1b,42,40,A,29,false
A,31,5,1,P2,0w4c1b,1w3c1b,42,40,B,19,false
A,31,6,0,P1,0w4c1b,1w3c1b,42,40,B,24,false
A,31,6,1,P2,0w4c1b,1w3c1b,42,40,B,15,false
A,31,7,0,P1,0w4c1b,1w3c1b,42,40,A,28,false
A,31,7,1,P2,0w4c1b,1w3c1b,42,40,A,16,false
A,31,8,0,P1,0w4c1b,1w3c1b,42,40,A,21,false
A,31,8,1,P2,0w4c1b,1w3c1b,42,40,B,19,false
A,31,9,0,P1,0w4c1b,1w3c1b,42,40,A,27,false
A,31,9,1,P2,0w4c1b,1w3c1b,42,40,A,25,false
A,31,10,0,P1,0w4c1b,1w3c1b,42,40,B,24,false
A,31,10,1,P2,0w4c1b,1w3c1b,42,40,A,20,false
A,31,11,0,P1,0w4c1b,1w3c1b,42,40,A,17,false
A,31,11,1,P2,0w4c1b,1w3c1b,42,40,A,22,false
A,31,12,0,P1,0w4c1b,1w3c1b,42,40,draw,100,true
A,31,12,1,P2,0w4c1b,1w3c1b,42,40,A,32,false
A,31,13,0,P1,0w4c1b,1w3c1b,42,40,A,15,false
A,31,13,1,P2,0w4c1b,1w3c1b,42,40,A,23,false
A,31,14,0,P1,0w4c1b,1w3c1b,42,40,A,23,false
A,31,14,1,P2,0w4c1b,1w3c1b,42,40,B,21,false
A,31,15,0,P1,0w4c1b,1w3c1b,42,40,B,22,false
A,31,15,1,P2,0w4c1b,1w3c1b,42,40,A,24,false
A,31,16,0,P1,0w4c1b,1w3c1b,42,40,A,17,false
A,31,16,1,P2,0w4c1b,1w3c1b,42,40,A,18,false
A,31,17,0,P1,0w4c1b,1w3c1b,42,40,A,39,false
A,31,17,1,P2,0w4c1b,1w3c1b,42,40,B,27,false
A,31,18,0,P1,0w4c1b,1w3c1b,42,40,A,19,false
A,31,18,1,P2,0w4c1b,1w3c1b,42,40,A,16,false
A,31,19,0,P1,0w4c1b,1w3c1b,42,40,A,31,false
A,31,19,1,P2,0w4c1b,1w3c1b,42,40,B,23,false
A,31,20,0,P1,0w4c1b,1w3c1b,42,40,B,20,false
A,31,20,1,P2,0w4c1b,1w3c1b,42,40,A,42,false
A,32,1,0,P1,0w4c1b,1w5c0b,42,40,A,26,false
A,32,1,1,P2,0w4c1b,1w5c0b,42,40,B,17,false
A,32,2,0,P1,0w4c1b,1w5c0b,42,40,A,28,false
A,32,2,1,P2,0w4c1b,1w5c0b,42,40,B,25,false
A,32,3,0,P1,0w4c1b,1w5c0b,42,40,B,16,false
A,32,3,1,P2,0w4c1b,1w5c0b,42,40,B,15,false
A,32,4,0,P1,0w4c1b,1w5c0b,42,40,A,19,false
A,32,4,1,P2,0w4c1b,1w5c0b,42,40,A,20,false
A,32,5,0,P1,0w4c1b,1w5c0b,42,40,B,18,false
A,32,5,1,P2,0w4c1b,1w5c0b,42,40,B,21,false
A,32,6,0,P1,0w4c1b,1w5c0b,42,40,B,12,false
A,32,6,1,P2,0w4c1b,1w5c0b,42,40,B,13,false
A,32,7,0,P1,0w4c1b,1w5c0b,42,40,B,16,false
A,32,7,1,P2,0w4c1b,1w5c0b,42,40,B,17,false
A,32,8,0,P1,0w4c1b,1w5c0b,42,40,B,24,false
A,32,8,1,P2,0w4c1b,1w5c0b,42,40,A,18,false
A,32,9,0,P1,0w4c1b,1w5c0b,42,40,B,14,false
A,32,9,1,P2,0w4c1b,1w5c0b,42,40,A,20,false
A,32,10,0,P1,0w4c1b,1w5c0b,42,40,B,28,false
A,32,10,1,P2,0w4c1b,1w5c0b,42,40,A,23,false
A,32,11,0,P1,0w4c1b,1w5c0b,42,40,A,15,false
A,32,11,1,P2,0w4c1b,1w5c0b,42,40,B,15,false
A,32,12,0,P1,0w4c1b,1w5c0b,42,40,B,16,false
A,32,12,1,P2,0w4c1b,1w5c0b,42,40,A,24,false
A,32,13,0,P1,0w4c1b,1w5c0b,42,40,A,17,false
A,32,13,1,P2,0w4c1b,1w5c0b,42,40,A,29,false
A,32,14,0,P1,0w4c1b,1w5c0b,42,40,A,30,false
A,32,14,1,P2,0w4c1b,1w5c0b,42,40,B,19,false
A,32,15,0,P1,0w4c1b,1w5c0b,42,40,B,20,false
A,32,15,1,P2,0w4c1b,1w5c0b,42,40,B,15,false
A,32,16,0,P1,0w4c1b,1w5c0b,42,40,B,22,false
A,32,16,1,P2,0w4c1b,1w5c0b,42,40,A,20,false
A,32,17,0,P1,0w4c1b,1w5c0b,42,40,A,28,false
A,32,17,1,P2,0w4c1b,1w5c0b,42,40,B,19,false
A,32,18,0,P1,0w4c1b,1w5c0b,42,40,A,16,false
A,32,18,1,P2,0w4c1b,1w5c0b,42,40,B,15,false
A,32,19,0,P1,0w4c1b,1w5c0b,42,40,A,22,false
A,32,19,1,P2,0w4c1b,1w5c0b,42,40,B,21,false
A,32,20,0,P1,0w4c1b,1w5c0b,42,40,A,21,false
A,32,20,1,P2,0w4c1b,1w5c0b,42,40,A,21,false
A,33,1,0,P1,0w4c1b,2w0c2b,42,38,A,29,false
A,33,1,1,P2,0w4c1b,2w0c2b,42,38,A,24,false
A,33,2,0,P1,0w4c1b,2w0c2b,42,38,A,25,false
A,33,2,1,P2,0w4c1b,2w0c2b,42,38,A,20,false
A,33,3,0,P1,0w4c1b,2w0c2b,42,38,A,26,false
A,33,3,1,P2,0w4c1b,2w0c2b,42,38,B,23,false
A,33,4,0,P1,0w4c1b,2w0c2b,42,38,A,31,false
A,33,4,1,P2,0w4c1b,2w0c2b,42,38,A,20,false
A,33,5,0,P1,0w4c1b,2w0c2b,42,38,A,25,false
A,33,5,1,P2,0w4c1b,2w0c2b,42,38,A,34,false
A,33,6,0,P1,0w4c1b,2w0c2b,42,38,B,18,false
A,33,6,1,P2,0w4c1b,2w0c2b,42,38,A,24,false
A,33,7,0,P1,0w4c1b,2w0c2b,42,38,A,25,false
A,33,7,1,P2,0w4c1b,2w0c2b,42,38,A,16,false
A,33,8,0,P1,0w4c1b,2w0c2b,42,38,A,22,false
A,33,8,1,P2,0w4c1b,2w0c2b,42,38,A,22,false
A,33,9,0,P1,0w4c1b,2w0c2b,42,38,A,21,false
A,33,9,1,P2,0w4c1b,2w0c2b,42,38,A,38,false
A,33,10,0,P1,0w4c1b,2w0c2b,42,38,A,19,false
A,33,10,1,P2,0w4c1b,2w0c2b,42,38,B,21,false
A,33,11,0,P1,0w4c1b,2w0c2b,42,38,A,19,false
A,33,11,1,P2,0w4c1b,2w0c2b,42,38,A,18,false
A,33,12,0,P1,0w4c1b,2w0c2b,42,38,A,25,false
A,33,12,1,P2,0w4c1b,2w0c2b,42,38,A,26,false
A,33,13,0,P1,0w4c1b,2w0c2b,42,38,A,17,false
A,33,13,1,P2,0w4c1b,2w0c2b,42,38,A,23,false
A,33,14,0,P1,0w4c1b,2w0c2b,42,38,A,21,false
A,33,14,1,P2,0w4c1b,2w0c2b,42,38,A,23,false
A,33,15,0,P1,0w4c1b,2w0c2b,42,38,A,17,false
A,33,15,1,P2,0w4c1b,2w0c2b,42,38,B,31,false
A,33,16,0,P1,0w4c1b,2w0c2b,42,38,A,28,false
A,33,16,1,P2,0w4c1b,2w0c2b,42,38,A,20,false
A,33,17,0,P1,0w4c1b,2w0c2b,42,38,A,27,false
A,33,17,1,P2,0w4c1b,2w0c2b,42,38,draw,100,true
A,33,18,0,P1,0w4c1b,2w0c2b,42,38,A,23,false
A,33,18,1,P2,0w4c1b,2w0c2b,42,38,A,24,false
A,33,19,0,P1,0w4c1b,2w0c2b,42,38,A,41,false
A,33,19,1,P2,0w4c1b,2w0c2b,42,38,B,23,false
A,33,20,0,P1,0w4c1b,2w0c2b,42,38,A,23,false
A,33,20,1,P2,0w4c1b,2w0c2b,42,38,A,24,false
A,34,1,0,P1,0w4c1b,2w2c1b,42,38,B,30,false
A,34,1,1,P2,0w4c1b,2w2c1b,42,38,A,22,false
A,34,2,0,P1,0w4c1b,2w2c1b,42,38,A,29,false
A,34,2,1,P2,0w4c1b,2w2c1b,42,38,A,24,false
A,34,3,0,P1,0w4c1b,2w2c1b,42,38,A,31,false
A,34,3,1,P2,0w4c1b,2w2c1b,42,38,A,44,false
A,34,4,0,P1,0w4c1b,2w2c1b,42,38,A,21,false
A,34,4,1,P2,0w4c1b,2w2c1b,42,38,A,26,false
A,34,5,0,P1,0w4c1b,2w2c1b,42,38,A,23,false
A,34,5,1,P2,0w4c1b,2w2c1b,42,38,A,26,false
A,34,6,0,P1,0w4c1b,2w2c1b,42,38,A,19,false
A,34,6,1,P2,0w4c1b,2w2c1b,42,38,B,19,false
A,34,7,0,P1,0w4c1b,2w2c1b,42,38,A,19,false
A,34,7,1,P2,0w4c1b,2w2c1b,42,38,B,17,false
A,34,8,0,P1,0w4c1b,2w2c1b,42,38,A,23,false
A,34,8,1,P2,0w4c1b,2w2c1b,42,38,B,41,false
A,34,9,0,P1,0w4c1b,2w2c1b,42,38,A,26,false
A,34,9,1,P2,0w4c1b,2w2c1b,42,38,B,25,false
A,34,10,0,P1,0w4c1b,2w2c1b,42,38,A,19,false
A,34,10,1,P2,0w4c1b,2w2c1b,42,38,A,23,false
A,34,11,0,P1,0w4c1b,2w2c1b,42,38,A,20,false
A,34,11,1,P2,0w4c1b,2w2c1b,42,38,A,24,false
A,34,12,0,P1,0w4c1b,2w2c1b,42,38,A,24,false
A,34,12,1,P2,0w4c1b,2w2c1b,42,38,A,17,false
A,34,13,0,P1,0w4c1b,2w2c1b,42,38,A,22,false
A,34,13,1,P2,0w4c1b,2w2c1b,42,38,A,22,false
A,34,14,0,P1,0w4c1b,2w2c1b,42,38,A,25,false
A,34,14,1,P2,0w4c1b,2w2c1b,42,38,B,21,false
A,34,15,0,P1,0w4c1b,2w2c1b,42,38,A,25,false
A,34,15,1,P2,0w4c1b,2w2c1b,42,38,B,25,false
A,34,16,0,P1,0w4c1b,2w2c1b,42,38,A,28,false
A,34,16,1,P2,0w4c1b,2w2c1b,42,38,A,24,false
A,34,17,0,P1,0w4c1b,2w2c1b,42,38,A,27,false
A,34,17,1,P2,0w4c1b,2w2c1b,42,38,B,25,false
A,34,18,0,P1,0w4c1b,2w2c1b,42,38,A,17,false
A,34,18,1,P2,0w4c1b,2w2c1b,42,38,A,24,false
A,34,19,0,P1,0w4c1b,2w2c1b,42,38,A,19,false
A,34,19,1,P2,0w4c1b,2w2c1b,42,38,A,22,false
A,34,20,0,P1,0w4c1b,2w2c1b,42,38,B,20,false
A,34,20,1,P2,0w4c1b,2w2c1b,42,38,A,24,false
A,35,1,0,P1,0w4c1b,2w4c0b,42,38,B,24,false
A,35,1,1,P2,0w4c1b,2w4c0b,42,38,A,22,false
A,35,2,0,P1,0w4c1b,2w4c0b,42,38,B,22,false
A,35,2,1,P2,0w4c1b,2w4c0b,42,38,B,21,false
A,35,3,0,P1,0w4c1b,2w4c0b,42,38,B,18,false
A,35,3,1,P2,0w4c1b,2w4c0b,42,38,A,20,false
A,35,4,0,P1,0w4c1b,2w4c0b,42,38,A,24,false
A,35,4,1,P2,0w4c1b,2w4c0b,42,38,A,23,false
A,35,5,0,P1,0w4c1b,2w4c0b,42,38,A,26,false
A,35,5,1,P2,0w4c1b,2w4c0b,42,38,B,19,false
A,35,6,0,P1,0w4c1b,2w4c0b,42,38,B,14,false
A,35,6,1,P2,0w4c1b,2w4c0b,42,38,B,14,false
A,35,7,0,P1,0w4c1b,2w4c0b,42,38,B,18,false
A,35,7,1,P2,0w4c1b,2w4c0b,42,38,A,20,false
A,35,8,0,P1,0w4c1b,2w4c0b,42,38,A,26,false
A,35,8,1,P2,0w4c1b,2w4c0b,42,38,A,20,false
A,35,9,0,P1,0w4c1b,2w4c0b,42,38,A,15,false
A,35,9,1,P2,0w4c1b,2w4c0b,42,38,A,21,false
A,35,10,0,P1,0w4c1b,2w4c0b,42,38,B,24,false
A,35,10,1,P2,0w4c1b,2w4c0b,42,38,A,30,false
A,35,11,0,P1,0w4c1b,2w4c0b,42,38,A,19,false
A,35,11,1,P2,0w4c1b,2w4c0b,42,38,B,19,false
A,35,12,0,P1,0w4c1b,2w4c0b,42,38,B,24,false
A,35,12,1,P2,0w4c1b,2w4c0b,42,38,A,24,false
A,35,13,0,P1,0w4c1b,2w4c0b,42,38,B,18,false
A,35,13,1,P2,0w4c1b,2w4c0b,42,38,A,20,false
A,35,14,0,P1,0w4c1b,2w4c0b,42,38,A,19,false
A,35,14,1,P2,0w4c1b,2w4c0b,42,38,A,23,false
A,35,15,0,P1,0w4c1b,2w4c0b,42,38,B,20,false
A,35,15,1,P2,0w4c1b,2w4c0b,42,38,A,23,false
A,35,16,0,P1,0w4c1b,2w4c0b,42,38,B,22,false
A,35,16,1,P2,0w4c1b,2w4c0b,42,38,B,17,false
A,35,17,0,P1,0w4c1b,2w4c0b,42,38,A,20,false
A,35,17,1,P2,0w4c1b,2w4c0b,42,38,A,22,false
A,35,18,0,P1,0w4c1b,2w4c0b,42,38,A,15,false
A,35,18,1,P2,0w4c1b,2w4c0b,42,38,A,18,false
A,35,19,0,P1,0w4c1b,2w4c0b,42,38,A,30,false
A,35,19,1,P2,0w4c1b,2w4c0b,42,38,A,27,false
A,35,20,0,P1,0w4c1b,2w4c0b,42,38,A,21,false
A,35,20,1,P2,0w4c1b,2w4c0b,42,38,B,23,false
A,36,1,0,P1,0w4c1b,4w1c1b,42,41,draw,100,true
A,36,1,1,P2,0w4c1b,4w1c1b,42,41,A,28,false
A,36,2,0,P1,0w4c1b,4w1c1b,42,41,B,24,false
A,36,2,1,P2,0w4c1b,4w1c1b,42,41,A,25,false
A,36,3,0,P1,0w4c1b,4w1c1b,42,41,A,22,false
A,36,3,1,P2,0w4c1b,4w1c1b,42,41,A,22,false
A,36,4,0,P1,0w4c1b,4w1c1b,42,41,A,21,false
A,36,4,1,P2,0w4c1b,4w1c1b,42,41,A,20,false
A,36,5,0,P1,0w4c1b,4w1c1b,42,41,A,22,false
A,36,5,1,P2,0w4c1b,4w1c1b,42,41,B,29,false
A,36,6,0,P1,0w4c1b,4w1c1b,42,41,A,15,false
A,36,6,1,P2,0w4c1b,4w1c1b,42,41,A,18,false
A,36,7,0,P1,0w4c1b,4w1c1b,42,41,A,24,false
A,36,7,1,P2,0w4c1b,4w1c1b,42,41,B,21,false
A,36,8,0,P1,0w4c1b,4w1c1b,42,41,A,32,false
A,36,8,1,P2,0w4c1b,4w1c1b,42,41,B,21,false
A,36,9,0,P1,0w4c1b,4w1c1b,42,41,A,20,false
A,36,9,1,P2,0w4c1b,4w1c1b,42,41,A,26,false
A,36,10,0,P1,0w4c1b,4w1c1b,42,41,A,23,false
A,36,10,1,P2,0w4c1b,4w1c1b,42,41,A,31,false
A,36,11,0,P1,0w4c1b,4w1c1b,42,41,B,20,false
A,36,11,1,P2,0w4c1b,4w1c1b,42,41,A,20,false
A,36,12,0,P1,0w4c1b,4w1c1b,42,41,A,26,false
A,36,12,1,P2,0w4c1b,4w1c1b,42,41,A,25,false
A,36,13,0,P1,0w4c1b,4w1c1b,42,41,A,22,false
A,36,13,1,P2,0w4c1b,4w1c1b,42,41,A,29,false
A,36,14,0,P1,0w4c1b,4w1c1b,42,41,A,27,false
A,36,14,1,P2,0w4c1b,4w1c1b,42,41,A,27,false
A,36,15,0,P1,0w4c1b,4w1c1b,42,41,A,24,false
A,36,15,1,P2,0w4c1b,4w1c1b,42,41,A,21,false
A,36,16,0,P1,0w4c1b,4w1c1b,42,41,A,17,false
A,36,16,1,P2,0w4c1b,4w1c1b,42,41,B,21,false
A,36,17,0,P1,0w4c1b,4w1c1b,42,41,A,31,false
A,36,17,1,P2,0w4c1b,4w1c1b,42,41,A,28,false
A,36,18,0,P1,0w4c1b,4w1c1b,42,41,B,22,false
A,36,18,1,P2,0w4c1b,4w1c1b,42,41,B,22,false
A,36,19,0,P1,0w4c1b,4w1c1b,42,41,B,36,false
A,36,19,1,P2,0w4c1b,4w1c1b,42,41,A,22,false
A,36,20,0,P1,0w4c1b,4w1c1b,42,41,A,33,false
A,36,20,1,P2,0w4c1b,4w1c1b,42,41,B,21,false
A,37,1,0,P1,0w4c1b,4w3c0b,42,41,B,22,false
A,37,1,1,P2,0w4c1b,4w3c0b,42,41,B,15,false
A,37,2,0,P1,0w4c1b,4w3c0b,42,41,B,20,false
A,37,2,1,P2,0w4c1b,4w3c0b,42,41,B,21,false
A,37,3,0,P1,0w4c1b,4w3c0b,42,41,A,28,false
A,37,3,1,P2,0w4c1b,4w3c0b,42,41,A,25,false
A,37,4,0,P1,0w4c1b,4w3c0b,42,41,A,21,false
A,37,4,1,P2,0w4c1b,4w3c0b,42,41,B,19,false
A,37,5,0,P1,0w4c1b,4w3c0b,42,41,A,24,false
A,37,5,1,P2,0w4c1b,4w3c0b,42,41,B,19,false
A,37,6,0,P1,0w4c1b,4w3c0b,42,41,B,14,false
A,37,6,1,P2,0w4c1b,4w3c0b,42,41,B,22,false
A,37,7,0,P1,0w4c1b,4w3c0b,42,41,B,22,false
A,37,7,1,P2,0w4c1b,4w3c0b,42,41,B,17,false
A,37,8,0,P1,0w4c1b,4w3c0b,42,41,A,26,false
A,37,8,1,P2,0w4c1b,4w3c0b,42,41,B,19,false
A,37,9,0,P1,0w4c1b,4w3c0b,42,41,B,16,false
A,37,9,1,P2,0w4c1b,4w3c0b,42,41,B,19,false
A,37,10,0,P1,0w4c1b,4w3c0b,42,41,B,18,false
A,37,10,1,P2,0w4c1b,4w3c0b,42,41,A,29,false
A,37,11,0,P1,0w4c1b,4w3c0b,42,41,B,20,false
A,37,11,1,P2,0w4c1b,4w3c0b,42,41,B,17,false
A,37,12,0,P1,0w4c1b,4w3c0b,42,41,B,18,false
A,37,12,1,P2,0w4c1b,4w3c0b,42,41,A,35,false
A,37,13,0,P1,0w4c1b,4w3c0b,42,41,A,19,false
A,37,13,1,P2,0w4c1b,4w3c0b,42,41,B,21,false
A,37,14,0,P1,0w4c1b,4w3c0b,42,41,B,20,false
A,37,14,1,P2,0w4c1b,4w3c0b,42,41,B,19,false
A,37,15,0,P1,0w4c1b,4w3c0b,42,41,B,20,false
A,37,15,1,P2,0w4c1b,4w3c0b,42,41,B,17,false
A,37,16,0,P1,0w4c1b,4w3c0b,42,41,B,20,false
A,37,16,1,P2,0w4c1b,4w3c0b,42,41,B,17,false
A,37,17,0,P1,0w4c1b,4w3c0b,42,41,B,23,false
A,37,17,1,P2,0w4c1b,4w3c0b,42,41,B,25,false
A,37,18,0,P1,0w4c1b,4w3c0b,42,41,A,19,false
A,37,18,1,P2,0w4c1b,4w3c0b,42,41,A,20,false
A,37,19,0,P1,0w4c1b,4w3c0b,42,41,B,26,false
A,37,19,1,P2,0w4c1b,4w3c0b,42,41,B,19,false
A,37,20,0,P1,0w4c1b,4w3c0b,42,41,B,16,false
A,37,20,1,P2,0w4c1b,4w3c0b,42,41,A,23,false
A,38,1,0,P1,0w4c1b,5w0c1b,42,39,B,22,false
A,38,1,1,P2,0w4c1b,5w0c1b,42,39,B,21,false
A,38,2,0,P1,0w4c1b,5w0c1b,42,39,B,20,false
A,38,2,1,P2,0w4c1b,5w0c1b,42,39,A,18,false
A,38,3,0,P1,0w4c1b,5w0c1b,42,39,A,21,false
A,38,3,1,P2,0w4c1b,5w0c1b,42,39,A,19,false
A,38,4,0,P1,0w4c1b,5w0c1b,42,39,A,21,false
A,38,4,1,P2,0w4c1b,5w0c1b,42,39,A,22,false
A,38,5,0,P1,0w4c1b,5w0c1b,42,39,A,21,false
A,38,5,1,P2,0w4c1b,5w0c1b,42,39,A,29,false
A,38,6,0,P1,0w4c1b,5w0c1b,42,39,B,22,false
A,38,6,1,P2,0w4c1b,5w0c1b,42,39,A,27,false
A,38,7,0,P1,0w4c1b,5w0c1b,42,39,A,20,false
A,38,7,1,P2,0w4c1b,5w0c1b,42,39,A,18,false
A,38,8,0,P1,0w4c1b,5w0c1b,42,39,A,26,false
A,38,8,1,P2,0w4c1b,5w0c1b,42,39,A,28,false
A,38,9,0,P1,0w4c1b,5w0c1b,42,39,A,24,false
A,38,9,1,P2,0w4c1b,5w0c1b,42,39,A,31,false
A,38,10,0,P1,0w4c1b,5w0c1b,42,39,A,24,false
A,38,10,1,P2,0w4c1b,5w0c1b,42,39,A,24,false
A,38,11,0,P1,0w4c1b,5w0c1b,42,39,B,34,false
A,38,11,1,P2,0w4c1b,5w0c1b,42,39,A,19,false
A,38,12,0,P1,0w4c1b,5w0c1b,42,39,B,32,false
A,38,12,1,P2,0w4c1b,5w0c1b,42,39,B,21,false
A,38,13,0,P1,0w4c1b,5w0c1b,42,39,B,18,false
A,38,13,1,P2,0w4c1b,5w0c1b,42,39,B,21,false
A,38,14,0,P1,0w4c1b,5w0c1b,42,39,A,25,false
A,38,14,1,P2,0w4c1b,5w0c1b,42,39,B,21,false
A,38,15,0,P1,0w4c1b,5w0c1b,42,39,A,24,false
A,38,15,1,P2,0w4c1b,5w0c1b,42,39,A,22,false
A,38,16,0,P1,0w4c1b,5w0c1b,42,39,B,18,false
A,38,16,1,P2,0w4c1b,5w0c1b,42,39,B,21,false
A,38,17,0,P1,0w4c1b,5w0c1b,42,39,B,34,false
A,38,17,1,P2,0w4c1b,5w0c1b,42,39,A,28,false
A,38,18,0,P1,0w4c1b,5w0c1b,42,39,B,22,false
