price,pair_id,seed,mirror,pos_a,comp_a,comp_b,cost_a,cost_b,winner_label,turns,unresolved
B,66,20,1,P2,3w1c1b,5w1c0b,34,32,B,29,false
B,67,1,0,P1,3w1c1b,7w0c0b,34,35,A,27,false
B,67,1,1,P2,3w1c1b,7w0c0b,34,35,B,19,false
B,67,2,0,P1,3w1c1b,7w0c0b,34,35,B,20,false
B,67,2,1,P2,3w1c1b,7w0c0b,34,35,A,30,false
B,67,3,0,P1,3w1c1b,7w0c0b,34,35,B,26,false
B,67,3,1,P2,3w1c1b,7w0c0b,34,35,A,27,false
B,67,4,0,P1,3w1c1b,7w0c0b,34,35,A,24,false
B,67,4,1,P2,3w1c1b,7w0c0b,34,35,A,20,false
B,67,5,0,P1,3w1c1b,7w0c0b,34,35,B,20,false
B,67,5,1,P2,3w1c1b,7w0c0b,34,35,draw,100,true
B,67,6,0,P1,3w1c1b,7w0c0b,34,35,B,16,false
B,67,6,1,P2,3w1c1b,7w0c0b,34,35,A,20,false
B,67,7,0,P1,3w1c1b,7w0c0b,34,35,A,25,false
B,67,7,1,P2,3w1c1b,7w0c0b,34,35,B,17,false
B,67,8,0,P1,3w1c1b,7w0c0b,34,35,A,23,false
B,67,8,1,P2,3w1c1b,7w0c0b,34,35,B,19,false
B,67,9,0,P1,3w1c1b,7w0c0b,34,35,A,27,false
B,67,9,1,P2,3w1c1b,7w0c0b,34,35,B,23,false
B,67,10,0,P1,3w1c1b,7w0c0b,34,35,B,18,false
B,67,10,1,P2,3w1c1b,7w0c0b,34,35,A,23,false
B,67,11,0,P1,3w1c1b,7w0c0b,34,35,B,24,false
B,67,11,1,P2,3w1c1b,7w0c0b,34,35,A,27,false
B,67,12,0,P1,3w1c1b,7w0c0b,34,35,B,22,false
B,67,12,1,P2,3w1c1b,7w0c0b,34,35,B,21,false
B,67,13,0,P1,3w1c1b,7w0c0b,34,35,B,20,false
B,67,13,1,P2,3w1c1b,7w0c0b,34,35,A,23,false
B,67,14,0,P1,3w1c1b,7w0c0b,34,35,A,19,false
B,67,14,1,P2,3w1c1b,7w0c0b,34,35,B,33,false
B,67,15,0,P1,3w1c1b,7w0c0b,34,35,A,24,false
B,67,15,1,P2,3w1c1b,7w0c0b,34,35,B,28,false
B,67,16,0,P1,3w1c1b,7w0c0b,34,35,B,18,false
B,67,16,1,P2,3w1c1b,7w0c0b,34,35,A,27,false
B,67,17,0,P1,3w1c1b,7w0c0b,34,35,A,30,false
B,67,17,1,P2,3w1c1b,7w0c0b,34,35,B,29,false
B,67,18,0,P1,3w1c1b,7w0c0b,34,35,B,24,false
B,67,18,1,P2,3w1c1b,7w0c0b,34,35,B,24,false
B,67,19,0,P1,3w1c1b,7w0c0b,34,35,B,22,false
B,67,19,1,P2,3w1c1b,7w0c0b,34,35,B,24,false
B,67,20,0,P1,3w1c1b,7w0c0b,34,35,A,32,false
B,67,20,1,P2,3w1c1b,7w0c0b,34,35,B,23,false
B,68,1,0,P1,3w3c0b,4w0c1b,36,32,B,24,false
B,68,1,1,P2,3w3c0b,4w0c1b,36,32,A,24,false
B,68,2,0,P1,3w3c0b,4w0c1b,36,32,B,35,false
B,68,2,1,P2,3w3c0b,4w0c1b,36,32,B,28,false
B,68,3,0,P1,3w3c0b,4w0c1b,36,32,B,22,false
B,68,3,1,P2,3w3c0b,4w0c1b,36,32,A,16,false
B,68,4,0,P1,3w3c0b,4w0c1b,36,32,A,20,false
B,68,4,1,P2,3w3c0b,4w0c1b,36,32,A,20,false
B,68,5,0,P1,3w3c0b,4w0c1b,36,32,B,33,false
B,68,5,1,P2,3w3c0b,4w0c1b,36,32,A,24,false
B,68,6,0,P1,3w3c0b,4w0c1b,36,32,A,19,false
B,68,6,1,P2,3w3c0b,4w0c1b,36,32,B,27,false
B,68,7,0,P1,3w3c0b,4w0c1b,36,32,B,22,false
B,68,7,1,P2,3w3c0b,4w0c1b,36,32,A,16,false
B,68,8,0,P1,3w3c0b,4w0c1b,36,32,draw,100,true
B,68,8,1,P2,3w3c0b,4w0c1b,36,32,A,22,false
B,68,9,0,P1,3w3c0b,4w0c1b,36,32,B,25,false
B,68,9,1,P2,3w3c0b,4w0c1b,36,32,B,24,false
B,68,10,0,P1,3w3c0b,4w0c1b,36,32,B,22,false
B,68,10,1,P2,3w3c0b,4w0c1b,36,32,A,16,false
B,68,11,0,P1,3w3c0b,4w0c1b,36,32,A,19,false
B,68,11,1,P2,3w3c0b,4w0c1b,36,32,B,26,false
B,68,12,0,P1,3w3c0b,4w0c1b,36,32,B,23,false
B,68,12,1,P2,3w3c0b,4w0c1b,36,32,A,20,false
B,68,13,0,P1,3w3c0b,4w0c1b,36,32,A,23,false
B,68,13,1,P2,3w3c0b,4w0c1b,36,32,A,14,false
B,68,14,0,P1,3w3c0b,4w0c1b,36,32,A,28,false
B,68,14,1,P2,3w3c0b,4w0c1b,36,32,B,23,false
B,68,15,0,P1,3w3c0b,4w0c1b,36,32,B,24,false
B,68,15,1,P2,3w3c0b,4w0c1b,36,32,B,19,false
B,68,16,0,P1,3w3c0b,4w0c1b,36,32,A,29,false
B,68,16,1,P2,3w3c0b,4w0c1b,36,32,A,24,false
B,68,17,0,P1,3w3c0b,4w0c1b,36,32,A,23,false
B,68,17,1,P2,3w3c0b,4w0c1b,36,32,B,37,false
B,68,18,0,P1,3w3c0b,4w0c1b,36,32,A,17,false
B,68,18,1,P2,3w3c0b,4w0c1b,36,32,A,22,false
B,68,19,0,P1,3w3c0b,4w0c1b,36,32,A,31,false
B,68,19,1,P2,3w3c0b,4w0c1b,36,32,A,22,false
B,68,20,0,P1,3w3c0b,4w0c1b,36,32,B,24,false
B,68,20,1,P2,3w3c0b,4w0c1b,36,32,A,20,false
B,69,1,0,P1,3w3c0b,4w2c0b,36,34,A,23,false
B,69,1,1,P2,3w3c0b,4w2c0b,36,34,A,28,false
B,69,2,0,P1,3w3c0b,4w2c0b,36,34,B,22,false
B,69,2,1,P2,3w3c0b,4w2c0b,36,34,A,19,false
B,69,3,0,P1,3w3c0b,4w2c0b,36,34,B,24,false
B,69,3,1,P2,3w3c0b,4w2c0b,36,34,A,24,false
B,69,4,0,P1,3w3c0b,4w2c0b,36,34,A,28,false
B,69,4,1,P2,3w3c0b,4w2c0b,36,34,A,22,false
B,69,5,0,P1,3w3c0b,4w2c0b,36,34,A,28,false
B,69,5,1,P2,3w3c0b,4w2c0b,36,34,A,32,false
B,69,6,0,P1,3w3c0b,4w2c0b,36,34,B,16,false
B,69,6,1,P2,3w3c0b,4w2c0b,36,34,B,21,false
B,69,7,0,P1,3w3c0b,4w2c0b,36,34,A,21,false
B,69,7,1,P2,3w3c0b,4w2c0b,36,34,B,19,false
B,69,8,0,P1,3w3c0b,4w2c0b,36,34,A,20,false
B,69,8,1,P2,3w3c0b,4w2c0b,36,34,B,31,false
B,69,9,0,P1,3w3c0b,4w2c0b,36,34,A,27,false
B,69,9,1,P2,3w3c0b,4w2c0b,36,34,A,16,false
B,69,10,0,P1,3w3c0b,4w2c0b,36,34,B,22,false
B,69,10,1,P2,3w3c0b,4w2c0b,36,34,A,24,false
B,69,11,0,P1,3w3c0b,4w2c0b,36,34,A,17,false
B,69,11,1,P2,3w3c0b,4w2c0b,36,34,B,21,false
B,69,12,0,P1,3w3c0b,4w2c0b,36,34,A,21,false
B,69,12,1,P2,3w3c0b,4w2c0b,36,34,A,18,false
B,69,13,0,P1,3w3c0b,4w2c0b,36,34,A,17,false
B,69,13,1,P2,3w3c0b,4w2c0b,36,34,A,18,false
B,69,14,0,P1,3w3c0b,4w2c0b,36,34,B,21,false
B,69,14,1,P2,3w3c0b,4w2c0b,36,34,A,20,false
B,69,15,0,P1,3w3c0b,4w2c0b,36,34,B,20,false
B,69,15,1,P2,3w3c0b,4w2c0b,36,34,A,24,false
B,69,16,0,P1,3w3c0b,4w2c0b,36,34,A,27,false
B,69,16,1,P2,3w3c0b,4w2c0b,36,34,B,23,false
B,69,17,0,P1,3w3c0b,4w2c0b,36,34,A,41,false
B,69,17,1,P2,3w3c0b,4w2c0b,36,34,B,23,false
B,69,18,0,P1,3w3c0b,4w2c0b,36,34,A,19,false
B,69,18,1,P2,3w3c0b,4w2c0b,36,34,B,19,false
B,69,19,0,P1,3w3c0b,4w2c0b,36,34,B,18,false
B,69,19,1,P2,3w3c0b,4w2c0b,36,34,B,23,false
B,69,20,0,P1,3w3c0b,4w2c0b,36,34,B,27,false
B,69,20,1,P2,3w3c0b,4w2c0b,36,34,B,19,false
B,70,1,0,P1,3w3c0b,5w1c0b,36,32,A,19,false
B,70,1,1,P2,3w3c0b,5w1c0b,36,32,A,24,false
B,70,2,0,P1,3w3c0b,5w1c0b,36,32,B,32,false
B,70,2,1,P2,3w3c0b,5w1c0b,36,32,A,28,false
B,70,3,0,P1,3w3c0b,5w1c0b,36,32,B,24,false
B,70,3,1,P2,3w3c0b,5w1c0b,36,32,B,21,false
B,70,4,0,P1,3w3c0b,5w1c0b,36,32,B,26,false
B,70,4,1,P2,3w3c0b,5w1c0b,36,32,A,24,false
B,70,5,0,P1,3w3c0b,5w1c0b,36,32,A,19,false
B,70,5,1,P2,3w3c0b,5w1c0b,36,32,B,21,false
B,70,6,0,P1,3w3c0b,5w1c0b,36,32,B,17,false
B,70,6,1,P2,3w3c0b,5w1c0b,36,32,B,21,false
B,70,7,0,P1,3w3c0b,5w1c0b,36,32,A,21,false
B,70,7,1,P2,3w3c0b,5w1c0b,36,32,A,30,false
B,70,8,0,P1,3w3c0b,5w1c0b,36,32,A,24,false
B,70,8,1,P2,3w3c0b,5w1c0b,36,32,A,23,false
B,70,9,0,P1,3w3c0b,5w1c0b,36,32,B,23,false
B,70,9,1,P2,3w3c0b,5w1c0b,36,32,A,24,false
B,70,10,0,P1,3w3c0b,5w1c0b,36,32,A,21,false
B,70,10,1,P2,3w3c0b,5w1c0b,36,32,B,25,false
B,70,11,0,P1,3w3c0b,5w1c0b,36,32,B,23,false
B,70,11,1,P2,3w3c0b,5w1c0b,36,32,A,22,false
B,70,12,0,P1,3w3c0b,5w1c0b,36,32,A,33,false
B,70,12,1,P2,3w3c0b,5w1c0b,36,32,A,22,false
B,70,13,0,P1,3w3c0b,5w1c0b,36,32,A,20,false
B,70,13,1,P2,3w3c0b,5w1c0b,36,32,A,22,false
B,70,14,0,P1,3w3c0b,5w1c0b,36,32,B,28,false
B,70,14,1,P2,3w3c0b,5w1c0b,36,32,B,21,false
B,70,15,0,P1,3w3c0b,5w1c0b,36,32,A,19,false
B,70,15,1,P2,3w3c0b,5w1c0b,36,32,A,22,false
B,70,16,0,P1,3w3c0b,5w1c0b,36,32,A,22,false
B,70,16,1,P2,3w3c0b,5w1c0b,36,32,B,19,false
B,70,17,0,P1,3w3c0b,5w1c0b,36,32,A,19,false
B,70,17,1,P2,3w3c0b,5w1c0b,36,32,A,30,false
B,70,18,0,P1,3w3c0b,5w1c0b,36,32,B,25,false
B,70,18,1,P2,3w3c0b,5w1c0b,36,32,A,22,false
B,70,19,0,P1,3w3c0b,5w1c0b,36,32,B,18,false
B,70,19,1,P2,3w3c0b,5w1c0b,36,32,A,30,false
B,70,20,0,P1,3w3c0b,5w1c0b,36,32,B,23,false
B,70,20,1,P2,3w3c0b,5w1c0b,36,32,B,18,false
B,71,1,0,P1,3w3c0b,7w0c0b,36,35,B,26,false
B,71,1,1,P2,3w3c0b,7w0c0b,36,35,A,20,false
B,71,2,0,P1,3w3c0b,7w0c0b,36,35,B,28,false
B,71,2,1,P2,3w3c0b,7w0c0b,36,35,A,26,false
B,71,3,0,P1,3w3c0b,7w0c0b,36,35,B,18,false
B,71,3,1,P2,3w3c0b,7w0c0b,36,35,B,21,false
B,71,4,0,P1,3w3c0b,7w0c0b,36,35,B,28,false
B,71,4,1,P2,3w3c0b,7w0c0b,36,35,A,20,false
B,71,5,0,P1,3w3c0b,7w0c0b,36,35,A,29,false
B,71,5,1,P2,3w3c0b,7w0c0b,36,35,A,26,false
B,71,6,0,P1,3w3c0b,7w0c0b,36,35,B,20,false
B,71,6,1,P2,3w3c0b,7w0c0b,36,35,B,29,false
B,71,7,0,P1,3w3c0b,7w0c0b,36,35,A,17,false
B,71,7,1,P2,3w3c0b,7w0c0b,36,35,B,19,false
B,71,8,0,P1,3w3c0b,7w0c0b,36,35,B,20,false
B,71,8,1,P2,3w3c0b,7w0c0b,36,35,B,19,false
B,71,9,0,P1,3w3c0b,7w0c0b,36,35,B,22,false
B,71,9,1,P2,3w3c0b,7w0c0b,36,35,A,23,false
B,71,10,0,P1,3w3c0b,7w0c0b,36,35,B,20,false
B,71,10,1,P2,3w3c0b,7w0c0b,36,35,B,23,false
B,71,11,0,P1,3w3c0b,7w0c0b,36,35,A,23,false
B,71,11,1,P2,3w3c0b,7w0c0b,36,35,B,17,false
B,71,12,0,P1,3w3c0b,7w0c0b,36,35,B,28,false
B,71,12,1,P2,3w3c0b,7w0c0b,36,35,B,17,false
B,71,13,0,P1,3w3c0b,7w0c0b,36,35,B,27,false
B,71,13,1,P2,3w3c0b,7w0c0b,36,35,A,24,false
B,71,14,0,P1,3w3c0b,7w0c0b,36,35,B,26,false
B,71,14,1,P2,3w3c0b,7w0c0b,36,35,B,23,false
B,71,15,0,P1,3w3c0b,7w0c0b,36,35,B,20,false
B,71,15,1,P2,3w3c0b,7w0c0b,36,35,B,19,false
B,71,16,0,P1,3w3c0b,7w0c0b,36,35,A,24,false
B,71,16,1,P2,3w3c0b,7w0c0b,36,35,A,23,false
B,71,17,0,P1,3w3c0b,7w0c0b,36,35,A,23,false
B,71,17,1,P2,3w3c0b,7w0c0b,36,35,B,43,false
B,71,18,0,P1,3w3c0b,7w0c0b,36,35,B,22,false
B,71,18,1,P2,3w3c0b,7w0c0b,36,35,B,26,false
B,71,19,0,P1,3w3c0b,7w0c0b,36,35,A,30,false
B,71,19,1,P2,3w3c0b,7w0c0b,36,35,B,23,false
B,71,20,0,P1,3w3c0b,7w0c0b,36,35,A,25,false
B,71,20,1,P2,3w3c0b,7w0c0b,36,35,B,25,false
B,72,1,0,P1,4w0c1b,4w2c0b,32,34,A,29,false
B,72,1,1,P2,4w0c1b,4w2c0b,32,34,A,20,false
B,72,2,0,P1,4w0c1b,4w2c0b,32,34,B,30,false
B,72,2,1,P2,4w0c1b,4w2c0b,32,34,A,28,false
B,72,3,0,P1,4w0c1b,4w2c0b,32,34,A,23,false
B,72,3,1,P2,4w0c1b,4w2c0b,32,34,B,31,false
B,72,4,0,P1,4w0c1b,4w2c0b,32,34,B,18,false
B,72,4,1,P2,4w0c1b,4w2c0b,32,34,B,23,false
B,72,5,0,P1,4w0c1b,4w2c0b,32,34,A,23,false
B,72,5,1,P2,4w0c1b,4w2c0b,32,34,B,25,false
B,72,6,0,P1,4w0c1b,4w2c0b,32,34,A,17,false
B,72,6,1,P2,4w0c1b,4w2c0b,32,34,B,21,false
B,72,7,0,P1,4w0c1b,4w2c0b,32,34,B,24,false
B,72,7,1,P2,4w0c1b,4w2c0b,32,34,A,20,false
B,72,8,0,P1,4w0c1b,4w2c0b,32,34,B,22,false
B,72,8,1,P2,4w0c1b,4w2c0b,32,34,B,21,false
B,72,9,0,P1,4w0c1b,4w2c0b,32,34,B,23,false
B,72,9,1,P2,4w0c1b,4w2c0b,32,34,A,31,false
B,72,10,0,P1,4w0c1b,4w2c0b,32,34,B,18,false
B,72,10,1,P2,4w0c1b,4w2c0b,32,34,A,18,false
B,72,11,0,P1,4w0c1b,4w2c0b,32,34,B,25,false
B,72,11,1,P2,4w0c1b,4w2c0b,32,34,B,25,false
B,72,12,0,P1,4w0c1b,4w2c0b,32,34,B,24,false
B,72,12,1,P2,4w0c1b,4w2c0b,32,34,A,27,false
B,72,13,0,P1,4w0c1b,4w2c0b,32,34,B,16,false
B,72,13,1,P2,4w0c1b,4w2c0b,32,34,B,15,false
B,72,14,0,P1,4w0c1b,4w2c0b,32,34,A,23,false
B,72,14,1,P2,4w0c1b,4w2c0b,32,34,B,25,false
B,72,15,0,P1,4w0c1b,4w2c0b,32,34,B,22,false
B,72,15,1,P2,4w0c1b,4w2c0b,32,34,B,27,false
B,72,16,0,P1,4w0c1b,4w2c0b,32,34,B,26,false
B,72,16,1,P2,4w0c1b,4w2c0b,32,34,B,19,false
B,72,17,0,P1,4w0c1b,4w2c0b,32,34,A,31,false
B,72,17,1,P2,4w0c1b,4w2c0b,32,34,B,25,false
B,72,18,0,P1,4w0c1b,4w2c0b,32,34,B,20,false
B,72,18,1,P2,4w0c1b,4w2c0b,32,34,A,20,false
B,72,19,0,P1,4w0c1b,4w2c0b,32,34,B,24,false
B,72,19,1,P2,4w0c1b,4w2c0b,32,34,B,21,false
B,72,20,0,P1,4w0c1b,4w2c0b,32,34,B,30,false
B,72,20,1,P2,4w0c1b,4w2c0b,32,34,B,38,false
B,73,1,0,P1,4w0c1b,5w1c0b,32,32,A,25,false
B,73,1,1,P2,4w0c1b,5w1c0b,32,32,A,31,false
B,73,2,0,P1,4w0c1b,5w1c0b,32,32,A,26,false
B,73,2,1,P2,4w0c1b,5w1c0b,32,32,B,23,false
B,73,3,0,P1,4w0c1b,5w1c0b,32,32,A,23,false
B,73,3,1,P2,4w0c1b,5w1c0b,32,32,A,20,false
B,73,4,0,P1,4w0c1b,5w1c0b,32,32,B,27,false
B,73,4,1,P2,4w0c1b,5w1c0b,32,32,A,32,false
B,73,5,0,P1,4w0c1b,5w1c0b,32,32,A,28,false
B,73,5,1,P2,4w0c1b,5w1c0b,32,32,A,25,false
B,73,6,0,P1,4w0c1b,5w1c0b,32,32,B,31,false
B,73,6,1,P2,4w0c1b,5w1c0b,32,32,B,19,false
B,73,7,0,P1,4w0c1b,5w1c0b,32,32,A,21,false
B,73,7,1,P2,4w0c1b,5w1c0b,32,32,B,23,false
B,73,8,0,P1,4w0c1b,5w1c0b,32,32,A,23,false
B,73,8,1,P2,4w0c1b,5w1c0b,32,32,A,24,false
B,73,9,0,P1,4w0c1b,5w1c0b,32,32,A,24,false
B,73,9,1,P2,4w0c1b,5w1c0b,32,32,A,39,false
B,73,10,0,P1,4w0c1b,5w1c0b,32,32,A,24,false
B,73,10,1,P2,4w0c1b,5w1c0b,32,32,B,23,false
B,73,11,0,P1,4w0c1b,5w1c0b,32,32,B,18,false
B,73,11,1,P2,4w0c1b,5w1c0b,32,32,draw,100,true
B,73,12,0,P1,4w0c1b,5w1c0b,32,32,A,23,false
B,73,12,1,P2,4w0c1b,5w1c0b,32,32,B,21,false
B,73,13,0,P1,4w0c1b,5w1c0b,32,32,A,19,false
B,73,13,1,P2,4w0c1b,5w1c0b,32,32,B,35,false
B,73,14,0,P1,4w0c1b,5w1c0b,32,32,A,25,false
B,73,14,1,P2,4w0c1b,5w1c0b,32,32,A,35,false
B,73,15,0,P1,4w0c1b,5w1c0b,32,32,A,21,false
B,73,15,1,P2,4w0c1b,5w1c0b,32,32,B,36,false
B,73,16,0,P1,4w0c1b,5w1c0b,32,32,B,18,false
B,73,16,1,P2,4w0c1b,5w1c0b,32,32,A,20,false
B,73,17,0,P1,4w0c1b,5w1c0b,32,32,A,34,false
B,73,17,1,P2,4w0c1b,5w1c0b,32,32,B,35,false
B,73,18,0,P1,4w0c1b,5w1c0b,32,32,A,23,false
B,73,18,1,P2,4w0c1b,5w1c0b,32,32,A,20,false
B,73,19,0,P1,4w0c1b,5w1c0b,32,32,B,27,false
B,73,19,1,P2,4w0c1b,5w1c0b,32,32,A,24,false
B,73,20,0,P1,4w0c1b,5w1c0b,32,32,B,28,false
B,73,20,1,P2,4w0c1b,5w1c0b,32,32,B,25,false
B,74,1,0,P1,4w0c1b,7w0c0b,32,35,B,22,false
B,74,1,1,P2,4w0c1b,7w0c0b,32,35,A,22,false
B,74,2,0,P1,4w0c1b,7w0c0b,32,35,B,27,false
B,74,2,1,P2,4w0c1b,7w0c0b,32,35,B,23,false
B,74,3,0,P1,4w0c1b,7w0c0b,32,35,B,22,false
B,74,3,1,P2,4w0c1b,7w0c0b,32,35,A,22,false
B,74,4,0,P1,4w0c1b,7w0c0b,32,35,B,28,false
B,74,4,1,P2,4w0c1b,7w0c0b,32,35,A,20,false
B,74,5,0,P1,4w0c1b,7w0c0b,32,35,B,31,false
B,74,5,1,P2,4w0c1b,7w0c0b,32,35,B,25,false
B,74,6,0,P1,4w0c1b,7w0c0b,32,35,A,27,false
B,74,6,1,P2,4w0c1b,7w0c0b,32,35,A,20,false
B,74,7,0,P1,4w0c1b,7w0c0b,32,35,A,27,false
B,74,7,1,P2,4w0c1b,7w0c0b,32,35,A,18,false
B,74,8,0,P1,4w0c1b,7w0c0b,32,35,B,24,false
B,74,8,1,P2,4w0c1b,7w0c0b,32,35,B,17,false
B,74,9,0,P1,4w0c1b,7w0c0b,32,35,B,32,false
B,74,9,1,P2,4w0c1b,7w0c0b,32,35,B,23,false
B,74,10,0,P1,4w0c1b,7w0c0b,32,35,B,18,false
B,74,10,1,P2,4w0c1b,7w0c0b,32,35,A,33,false
B,74,11,0,P1,4w0c1b,7w0c0b,32,35,B,25,false
B,74,11,1,P2,4w0c1b,7w0c0b,32,35,A,31,false
B,74,12,0,P1,4w0c1b,7w0c0b,32,35,B,30,false
B,74,12,1,P2,4w0c1b,7w0c0b,32,35,B,21,false
B,74,13,0,P1,4w0c1b,7w0c0b,32,35,B,24,false
B,74,13,1,P2,4w0c1b,7w0c0b,32,35,A,22,false
B,74,14,0,P1,4w0c1b,7w0c0b,32,35,A,39,false
B,74,14,1,P2,4w0c1b,7w0c0b,32,35,B,35,false
B,74,15,0,P1,4w0c1b,7w0c0b,32,35,A,28,false
B,74,15,1,P2,4w0c1b,7w0c0b,32,35,B,24,false
B,74,16,0,P1,4w0c1b,7w0c0b,32,35,B,22,false
B,74,16,1,P2,4w0c1b,7w0c0b,32,35,B,24,false
B,74,17,0,P1,4w0c1b,7w0c0b,32,35,A,33,false
B,74,17,1,P2,4w0c1b,7w0c0b,32,35,B,29,false
B,74,18,0,P1,4w0c1b,7w0c0b,32,35,A,31,false
B,74,18,1,P2,4w0c1b,7w0c0b,32,35,A,22,false
B,74,19,0,P1,4w0c1b,7w0c0b,32,35,A,25,false
B,74,19,1,P2,4w0c1b,7w0c0b,32,35,B,28,false
B,74,20,0,P1,4w0c1b,7w0c0b,32,35,B,30,false
B,74,20,1,P2,4w0c1b,7w0c0b,32,35,A,31,false
B,75,1,0,P1,4w2c0b,5w1c0b,34,32,A,23,false
B,75,1,1,P2,4w2c0b,5w1c0b,34,32,B,23,false
B,75,2,0,P1,4w2c0b,5w1c0b,34,32,B,26,false
B,75,2,1,P2,4w2c0b,5w1c0b,34,32,A,20,false
B,75,3,0,P1,4w2c0b,5w1c0b,34,32,B,16,false
B,75,3,1,P2,4w2c0b,5w1c0b,34,32,B,18,false
B,75,4,0,P1,4w2c0b,5w1c0b,34,32,B,24,false
B,75,4,1,P2,4w2c0b,5w1c0b,34,32,A,27,false
B,75,5,0,P1,4w2c0b,5w1c0b,34,32,A,23,false
B,75,5,1,P2,4w2c0b,5w1c0b,34,32,A,25,false
B,75,6,0,P1,4w2c0b,5w1c0b,34,32,B,25,false
B,75,6,1,P2,4w2c0b,5w1c0b,34,32,B,21,false
B,75,7,0,P1,4w2c0b,5w1c0b,34,32,A,27,false
B,75,7,1,P2,4w2c0b,5w1c0b,34,32,A,21,false
B,75,8,0,P1,4w2c0b,5w1c0b,34,32,A,25,false
B,75,8,1,P2,4w2c0b,5w1c0b,34,32,B,21,false
B,75,9,0,P1,4w2c0b,5w1c0b,34,32,B,30,false
B,75,9,1,P2,4w2c0b,5w1c0b,34,32,A,25,false
B,75,10,0,P1,4w2c0b,5w1c0b,34,32,A,21,false
B,75,10,1,P2,4w2c0b,5w1c0b,34,32,A,29,false
B,75,11,0,P1,4w2c0b,5w1c0b,34,32,B,20,false
B,75,11,1,P2,4w2c0b,5w1c0b,34,32,A,20,false
B,75,12,0,P1,4w2c0b,5w1c0b,34,32,A,21,false
B,75,12,1,P2,4w2c0b,5w1c0b,34,32,B,27,false
B,75,13,0,P1,4w2c0b,5w1c0b,34,32,A,31,false
B,75,13,1,P2,4w2c0b,5w1c0b,34,32,A,26,false
B,75,14,0,P1,4w2c0b,5w1c0b,34,32,B,24,false
B,75,14,1,P2,4w2c0b,5w1c0b,34,32,A,24,false
B,75,15,0,P1,4w2c0b,5w1c0b,34,32,B,24,false
B,75,15,1,P2,4w2c0b,5w1c0b,34,32,A,25,false
B,75,16,0,P1,4w2c0b,5w1c0b,34,32,B,22,false
B,75,16,1,P2,4w2c0b,5w1c0b,34,32,A,18,false
B,75,17,0,P1,4w2c0b,5w1c0b,34,32,A,17,false
B,75,17,1,P2,4w2c0b,5w1c0b,34,32,A,30,false
B,75,18,0,P1,4w2c0b,5w1c0b,34,32,A,25,false
B,75,18,1,P2,4w2c0b,5w1c0b,34,32,A,22,false
B,75,19,0,P1,4w2c0b,5w1c0b,34,32,B,22,false
B,75,19,1,P2,4w2c0b,5w1c0b,34,32,A,20,false
B,75,20,0,P1,4w2c0b,5w1c0b,34,32,A,27,false
B,75,20,1,P2,4w2c0b,5w1c0b,34,32,A,26,false
B,76,1,0,P1,4w2c0b,7w0c0b,34,35,B,22,false
B,76,1,1,P2,4w2c0b,7w0c0b,34,35,B,29,false
B,76,2,0,P1,4w2c0b,7w0c0b,34,35,B,23,false
B,76,2,1,P2,4w2c0b,7w0c0b,34,35,B,24,false
B,76,3,0,P1,4w2c0b,7w0c0b,34,35,B,22,false
B,76,3,1,P2,4w2c0b,7w0c0b,34,35,B,21,false
B,76,4,0,P1,4w2c0b,7w0c0b,34,35,B,26,false
B,76,4,1,P2,4w2c0b,7w0c0b,34,35,A,20,false
B,76,5,0,P1,4w2c0b,7w0c0b,34,35,A,23,false
B,76,5,1,P2,4w2c0b,7w0c0b,34,35,A,20,false
B,76,6,0,P1,4w2c0b,7w0c0b,34,35,B,20,false
B,76,6,1,P2,4w2c0b,7w0c0b,34,35,B,25,false
B,76,7,0,P1,4w2c0b,7w0c0b,34,35,B,23,false
B,76,7,1,P2,4w2c0b,7w0c0b,34,35,B,27,false
B,76,8,0,P1,4w2c0b,7w0c0b,34,35,B,20,false
B,76,8,1,P2,4w2c0b,7w0c0b,34,35,A,26,false
B,76,9,0,P1,4w2c0b,7w0c0b,34,35,B,20,false
B,76,9,1,P2,4w2c0b,7w0c0b,34,35,A,24,false
B,76,10,0,P1,4w2c0b,7w0c0b,34,35,B,18,false
B,76,10,1,P2,4w2c0b,7w0c0b,34,35,B,23,false
B,76,11,0,P1,4w2c0b,7w0c0b,34,35,B,18,false
B,76,11,1,P2,4w2c0b,7w0c0b,34,35,B,23,false
B,76,12,0,P1,4w2c0b,7w0c0b,34,35,A,15,false
B,76,12,1,P2,4w2c0b,7w0c0b,34,35,B,19,false
B,76,13,0,P1,4w2c0b,7w0c0b,34,35,B,24,false
B,76,13,1,P2,4w2c0b,7w0c0b,34,35,A,26,false
B,76,14,0,P1,4w2c0b,7w0c0b,34,35,B,25,false
B,76,14,1,P2,4w2c0b,7w0c0b,34,35,B,23,false
B,76,15,0,P1,4w2c0b,7w0c0b,34,35,B,22,false
B,76,15,1,P2,4w2c0b,7w0c0b,34,35,B,27,false
B,76,16,0,P1,4w2c0b,7w0c0b,34,35,B,24,false
B,76,16,1,P2,4w2c0b,7w0c0b,34,35,A,21,false
B,76,17,0,P1,4w2c0b,7w0c0b,34,35,A,32,false
B,76,17,1,P2,4w2c0b,7w0c0b,34,35,B,27,false
B,76,18,0,P1,4w2c0b,7w0c0b,34,35,A,39,false
B,76,18,1,P2,4w2c0b,7w0c0b,34,35,A,22,false
B,76,19,0,P1,4w2c0b,7w0c0b,34,35,B,18,false
