cls,stat,k,value,seed,mirror,pos_a,winner_label,turns,unresolved
WCC,hp,0.7,14,21,0,P1,B,24,false
WCC,hp,0.7,14,21,1,P2,A,27,false
WCC,hp,0.7,14,22,0,P1,A,29,false
WCC,hp,0.7,14,22,1,P2,B,19,false
WCC,hp,0.7,14,23,0,P1,B,22,false
WCC,hp,0.7,14,23,1,P2,B,19,false
WCC,hp,0.7,14,24,0,P1,A,20,false
WCC,hp,0.7,14,24,1,P2,B,26,false
WCC,hp,0.7,14,25,0,P1,B,38,false
WCC,hp,0.7,14,25,1,P2,B,21,false
WCC,hp,0.7,14,26,0,P1,B,22,false
WCC,hp,0.7,14,26,1,P2,B,22,false
WCC,hp,0.7,14,27,0,P1,B,28,false
WCC,hp,0.7,14,27,1,P2,B,22,false
WCC,hp,0.7,14,28,0,P1,A,21,false
WCC,hp,0.7,14,28,1,P2,A,33,false
WCC,hp,0.7,14,29,0,P1,B,36,false
WCC,hp,0.7,14,29,1,P2,B,21,false
WCC,hp,0.7,14,30,0,P1,A,23,false
WCC,hp,0.7,14,30,1,P2,B,29,false
WCC,hp,0.7,14,31,0,P1,A,28,false
WCC,hp,0.7,14,31,1,P2,B,24,false
WCC,hp,0.7,14,32,0,P1,B,27,false
WCC,hp,0.7,14,32,1,P2,B,23,false
WCC,hp,0.7,14,33,0,P1,B,22,false
WCC,hp,0.7,14,33,1,P2,B,29,false
WCC,hp,0.7,14,34,0,P1,B,20,false
WCC,hp,0.7,14,34,1,P2,B,21,false
WCC,hp,0.7,14,35,0,P1,B,22,false
WCC,hp,0.7,14,35,1,P2,A,23,false
WCC,hp,0.7,14,36,0,P1,A,25,false
WCC,hp,0.7,14,36,1,P2,B,20,false
WCC,hp,0.7,14,37,0,P1,B,38,false
WCC,hp,0.7,14,37,1,P2,B,32,false
WCC,hp,0.7,14,38,0,P1,B,25,false
WCC,hp,0.7,14,38,1,P2,B,27,false
WCC,hp,0.7,14,39,0,P1,A,21,false
WCC,hp,0.7,14,39,1,P2,B,29,false
WCC,hp,0.7,14,40,0,P1,A,27,false
WCC,hp,0.7,14,40,1,P2,B,27,false
WCC,hp,0.7,14,41,0,P1,A,24,false
WCC,hp,0.7,14,41,1,P2,B,19,false
WCC,hp,0.7,14,42,0,P1,B,22,false
WCC,hp,0.7,14,42,1,P2,A,37,false
WCC,hp,0.7,14,43,0,P1,B,31,false
WCC,hp,0.7,14,43,1,P2,A,24,false
WCC,hp,0.7,14,44,0,P1,B,39,false
WCC,hp,0.7,14,44,1,P2,B,22,false
WCC,hp,0.7,14,45,0,P1,A,49,false
WCC,hp,0.7,14,45,1,P2,B,25,false
WCC,hp,0.7,14,46,0,P1,B,26,false
WCC,hp,0.7,14,46,1,P2,B,31,false
WCC,hp,0.7,14,47,0,P1,B,24,false
WCC,hp,0.7,14,47,1,P2,B,22,false
WCC,hp,0.7,14,48,0,P1,draw,100,true
WCC,hp,0.7,14,48,1,P2,B,21,false
WCC,hp,0.7,14,49,0,P1,B,28,false
WCC,hp,0.7,14,49,1,P2,B,24,false
WCC,hp,0.7,14,50,0,P1,A,19,false
WCC,hp,0.7,14,50,1,P2,A,18,false
WCC,hp,0.85,17,1,0,P1,B,24,false
WCC,hp,0.85,17,1,1,P2,A,24,false
WCC,hp,0.85,17,2,0,P1,B,26,false
WCC,hp,0.85,17,2,1,P2,A,22,false
WCC,hp,0.85,17,3,0,P1,B,22,false
WCC,hp,0.85,17,3,1,P2,A,36,false
WCC,hp,0.85,17,4,0,P1,B,31,false
WCC,hp,0.85,17,4,1,P2,B,23,false
WCC,hp,0.85,17,5,0,P1,B,25,false
WCC,hp,0.85,17,5,1,P2,B,28,false
WCC,hp,0.85,17,6,0,P1,A,34,false
WCC,hp,0.85,17,6,1,P2,B,26,false
WCC,hp,0.85,17,7,0,P1,B,17,false
WCC,hp,0.85,17,7,1,P2,B,20,false
WCC,hp,0.85,17,8,0,P1,B,26,false
WCC,hp,0.85,17,8,1,P2,A,30,false
WCC,hp,0.85,17,9,0,P1,B,23,false
WCC,hp,0.85,17,9,1,P2,B,23,false
WCC,hp,0.85,17,10,0,P1,A,26,false
WCC,hp,0.85,17,10,1,P2,A,26,false
WCC,hp,0.85,17,11,0,P1,B,21,false
WCC,hp,0.85,17,11,1,P2,A,28,false
WCC,hp,0.85,17,12,0,P1,A,29,false
WCC,hp,0.85,17,12,1,P2,B,23,false
WCC,hp,0.85,17,13,0,P1,A,34,false
WCC,hp,0.85,17,13,1,P2,A,17,false
WCC,hp,0.85,17,14,0,P1,A,43,false
WCC,hp,0.85,17,14,1,P2,B,23,false
WCC,hp,0.85,17,15,0,P1,A,21,false
WCC,hp,0.85,17,15,1,P2,A,26,false
WCC,hp,0.85,17,16,0,P1,B,20,false
WCC,hp,0.85,17,16,1,P2,B,27,false
WCC,hp,0.85,17,17,0,P1,A,29,false
WCC,hp,0.85,17,17,1,P2,B,25,false
WCC,hp,0.85,17,18,0,P1,B,24,false
WCC,hp,0.85,17,18,1,P2,A,19,false
WCC,hp,0.85,17,19,0,P1,B,29,false
WCC,hp,0.85,17,19,1,P2,B,19,false
WCC,hp,0.85,17,20,0,P1,B,26,false
WCC,hp,0.85,17,20,1,P2,A,29,false
WCC,hp,0.85,17,21,0,P1,B,22,false
WCC,hp,0.85,17,21,1,P2,A,27,false
WCC,hp,0.85,17,22,0,P1,B,26,false
WCC,hp,0.85,17,22,1,P2,B,19,false
WCC,hp,0.85,17,23,0,P1,B,30,false
WCC,hp,0.85,17,23,1,P2,A,29,false
WCC,hp,0.85,17,24,0,P1,A,19,false
WCC,hp,0.85,17,24,1,P2,B,30,false
WCC,hp,0.85,17,25,0,P1,B,38,false
WCC,hp,0.85,17,25,1,P2,A,21,false
WCC,hp,0.85,17,26,0,P1,B,22,false
WCC,hp,0.85,17,26,1,P2,B,20,false
WCC,hp,0.85,17,27,0,P1,B,22,false
WCC,hp,0.85,17,27,1,P2,B,23,false
WCC,hp,0.85,17,28,0,P1,B,27,false
WCC,hp,0.85,17,28,1,P2,B,25,false
WCC,hp,0.85,17,29,0,P1,A,19,false
WCC,hp,0.85,17,29,1,P2,B,25,false
WCC,hp,0.85,17,30,0,P1,A,20,false
WCC,hp,0.85,17,30,1,P2,B,32,false
WCC,hp,0.85,17,31,0,P1,B,25,false
WCC,hp,0.85,17,31,1,P2,B,22,false
WCC,hp,0.85,17,32,0,P1,B,25,false
WCC,hp,0.85,17,32,1,P2,B,23,false
WCC,hp,0.85,17,33,0,P1,B,22,false
WCC,hp,0.85,17,33,1,P2,B,37,false
WCC,hp,0.85,17,34,0,P1,B,23,false
WCC,hp,0.85,17,34,1,P2,A,24,false
WCC,hp,0.85,17,35,0,P1,B,24,false
WCC,hp,0.85,17,35,1,P2,A,23,false
WCC,hp,0.85,17,36,0,P1,A,47,false
WCC,hp,0.85,17,36,1,P2,A,22,false
WCC,hp,0.85,17,37,0,P1,B,38,false
WCC,hp,0.85,17,37,1,P2,B,31,false
WCC,hp,0.85,17,38,0,P1,A,25,false
WCC,hp,0.85,17,38,1,P2,B,55,false
WCC,hp,0.85,17,39,0,P1,A,25,false
WCC,hp,0.85,17,39,1,P2,B,25,false
WCC,hp,0.85,17,40,0,P1,A,30,false
WCC,hp,0.85,17,40,1,P2,B,31,false
WCC,hp,0.85,17,41,0,P1,B,28,false
WCC,hp,0.85,17,41,1,P2,B,20,false
WCC,hp,0.85,17,42,0,P1,B,18,false
WCC,hp,0.85,17,42,1,P2,A,37,false
WCC,hp,0.85,17,43,0,P1,A,25,false
WCC,hp,0.85,17,43,1,P2,A,24,false
WCC,hp,0.85,17,44,0,P1,A,27,false
WCC,hp,0.85,17,44,1,P2,B,22,false
WCC,hp,0.85,17,45,0,P1,B,34,false
WCC,hp,0.85,17,45,1,P2,B,23,false
WCC,hp,0.85,17,46,0,P1,B,26,false
WCC,hp,0.85,17,46,1,P2,B,31,false
WCC,hp,0.85,17,47,0,P1,B,22,false
WCC,hp,0.85,17,47,1,P2,A,20,false
WCC,hp,0.85,17,48,0,P1,A,21,false
WCC,hp,0.85,17,48,1,P2,A,20,false
WCC,hp,0.85,17,49,0,P1,B,26,false
WCC,hp,0.85,17,49,1,P2,B,22,false
WCC,hp,0.85,17,50,0,P1,A,17,false
WCC,hp,0.85,17,50,1,P2,A,18,false
WCC,hp,1.15,23,1,0,P1,A,23,false
WCC,hp,1.15,23,1,1,P2,A,46,false
WCC,hp,1.15,23,2,0,P1,A,29,false
WCC,hp,1.15,23,2,1,P2,A,22,false
WCC,hp,1.15,23,3,0,P1,B,16,false
WCC,hp,1.15,23,3,1,P2,A,25,false
WCC,hp,1.15,23,4,0,P1,A,27,false
WCC,hp,1.15,23,4,1,P2,B,33,false
WCC,hp,1.15,23,5,0,P1,A,23,false
WCC,hp,1.15,23,5,1,P2,A,24,false
WCC,hp,1.15,23,6,0,P1,B,26,false
WCC,hp,1.15,23,6,1,P2,B,27,false
WCC,hp,1.15,23,7,0,P1,B,24,false
WCC,hp,1.15,23,7,1,P2,B,15,false
WCC,hp,1.15,23,8,0,P1,A,24,false
WCC,hp,1.15,23,8,1,P2,A,26,false
WCC,hp,1.15,23,9,0,P1,A,21,false
WCC,hp,1.15,23,9,1,P2,B,25,false
WCC,hp,1.15,23,10,0,P1,A,21,false
WCC,hp,1.15,23,10,1,P2,A,28,false
WCC,hp,1.15,23,11,0,P1,B,19,false
WCC,hp,1.15,23,11,1,P2,A,20,false
WCC,hp,1.15,23,12,0,P1,A,21,false
WCC,hp,1.15,23,12,1,P2,B,21,false
WCC,hp,1.15,23,13,0,P1,A,19,false
WCC,hp,1.15,23,13,1,P2,A,21,false
WCC,hp,1.15,23,14,0,P1,A,25,false
WCC,hp,1.15,23,14,1,P2,B,26,false
WCC,hp,1.15,23,15,0,P1,A,19,false
WCC,hp,1.15,23,15,1,P2,A,20,false
WCC,hp,1.15,23,16,0,P1,B,20,false
WCC,hp,1.15,23,16,1,P2,A,31,false
WCC,hp,1.15,23,17,0,P1,A,31,false
WCC,hp,1.15,23,17,1,P2,B,25,false
WCC,hp,1.15,23,18,0,P1,B,22,false
WCC,hp,1.15,23,18,1,P2,B,18,false
WCC,hp,1.15,23,19,0,P1,A,25,false
WCC,hp,1.15,23,19,1,P2,A,20,false
WCC,hp,1.15,23,20,0,P1,B,18,false
WCC,hp,1.15,23,20,1,P2,A,20,false
WCC,hp,1.15,23,21,0,P1,B,22,false
WCC,hp,1.15,23,21,1,P2,A,27,false
WCC,hp,1.15,23,22,0,P1,A,31,false
WCC,hp,1.15,23,22,1,P2,B,19,false
WCC,hp,1.15,23,23,0,P1,B,32,false
WCC,hp,1.15,23,23,1,P2,A,24,false
WCC,hp,1.15,23,24,0,P1,A,24,false
WCC,hp,1.15,23,24,1,P2,B,28,false
WCC,hp,1.15,23,25,0,P1,A,22,false
WCC,hp,1.15,23,25,1,P2,A,18,false
WCC,hp,1.15,23,26,0,P1,A,21,false
WCC,hp,1.15,23,26,1,P2,B,26,false
WCC,hp,1.15,23,27,0,P1,B,22,false
WCC,hp,1.15,23,27,1,P2,B,21,false
WCC,hp,1.15,23,28,0,P1,A,29,false
WCC,hp,1.15,23,28,1,P2,A,24,false
WCC,hp,1.15,23,29,0,P1,A,19,false
WCC,hp,1.15,23,29,1,P2,B,21,false
WCC,hp,1.15,23,30,0,P1,A,24,false
WCC,hp,1.15,23,30,1,P2,B,26,false
WCC,hp,1.15,23,31,0,P1,A,27,false
WCC,hp,1.15,23,31,1,P2,B,22,false
WCC,hp,1.15,23,32,0,P1,B,23,false
WCC,hp,1.15,23,32,1,P2,B,29,false
WCC,hp,1.15,23,33,0,P1,B,34,false
WCC,hp,1.15,23,33,1,P2,B,33,false
WCC,hp,1.15,23,34,0,P1,B,22,false
WCC,hp,1.15,23,34,1,P2,A,26,false
WCC,hp,1.15,23,35,0,P1,A,19,false
WCC,hp,1.15,23,35,1,P2,A,24,false
WCC,hp,1.15,23,36,0,P1,B,28,false
WCC,hp,1.15,23,36,1,P2,A,25,false
WCC,hp,1.15,23,37,0,P1,A,32,false
WCC,hp,1.15,23,37,1,P2,A,26,false
WCC,hp,1.15,23,38,0,P1,A,25,false
WCC,hp,1.15,23,38,1,P2,B,27,false
WCC,hp,1.15,23,39,0,P1,A,25,false
WCC,hp,1.15,23,39,1,P2,B,31,false
WCC,hp,1.15,23,40,0,P1,A,23,false
WCC,hp,1.15,23,40,1,P2,B,24,false
WCC,hp,1.15,23,41,0,P1,A,28,false
WCC,hp,1.15,23,41,1,P2,B,20,false
WCC,hp,1.15,23,42,0,P1,B,24,false
WCC,hp,1.15,23,42,1,P2,B,25,false
WCC,hp,1.15,23,43,0,P1,A,19,false
WCC,hp,1.15,23,43,1,P2,B,23,false
WCC,hp,1.15,23,44,0,P1,draw,100,true
WCC,hp,1.15,23,44,1,P2,A,31,false
WCC,hp,1.15,23,45,0,P1,B,32,false
WCC,hp,1.15,23,45,1,P2,B,23,false
WCC,hp,1.15,23,46,0,P1,A,45,false
WCC,hp,1.15,23,46,1,P2,A,33,false
WCC,hp,1.15,23,47,0,P1,B,24,false
WCC,hp,1.15,23,47,1,P2,A,41,false
WCC,hp,1.15,23,48,0,P1,A,25,false
WCC,hp,1.15,23,48,1,P2,A,20,false
WCC,hp,1.15,23,49,0,P1,B,30,false
WCC,hp,1.15,23,49,1,P2,B,24,false
WCC,hp,1.15,23,50,0,P1,A,17,false
WCC,hp,1.15,23,50,1,P2,A,20,false
WCC,hp,1.3,26,1,0,P1,B,32,false
WCC,hp,1.3,26,1,1,P2,B,29,false
WCC,hp,1.3,26,2,0,P1,A,25,false
WCC,hp,1.3,26,2,1,P2,A,22,false
WCC,hp,1.3,26,3,0,P1,B,20,false
WCC,hp,1.3,26,3,1,P2,A,29,false
WCC,hp,1.3,26,4,0,P1,A,27,false
WCC,hp,1.3,26,4,1,P2,B,21,false
WCC,hp,1.3,26,5,0,P1,A,23,false
WCC,hp,1.3,26,5,1,P2,A,24,false
WCC,hp,1.3,26,6,0,P1,B,22,false
WCC,hp,1.3,26,6,1,P2,B,15,false
WCC,hp,1.3,26,7,0,P1,A,27,false
WCC,hp,1.3,26,7,1,P2,B,20,false
WCC,hp,1.3,26,8,0,P1,A,28,false
WCC,hp,1.3,26,8,1,P2,A,26,false
WCC,hp,1.3,26,9,0,P1,A,27,false
WCC,hp,1.3,26,9,1,P2,B,27,false
WCC,hp,1.3,26,10,0,P1,A,20,false
WCC,hp,1.3,26,10,1,P2,A,29,false
WCC,hp,1.3,26,11,0,P1,A,20,false
WCC,hp,1.3,26,11,1,P2,A,26,false
WCC,hp,1.3,26,12,0,P1,A,19,false
WCC,hp,1.3,26,12,1,P2,B,21,false
WCC,hp,1.3,26,13,0,P1,A,22,false
WCC,hp,1.3,26,13,1,P2,A,16,false
WCC,hp,1.3,26,14,0,P1,A,27,false
WCC,hp,1.3,26,14,1,P2,B,29,false
WCC,hp,1.3,26,15,0,P1,A,23,false
WCC,hp,1.3,26,15,1,P2,A,20,false
WCC,hp,1.3,26,16,0,P1,B,20,false
WCC,hp,1.3,26,16,1,P2,A,31,false
WCC,hp,1.3,26,17,0,P1,A,31,false
WCC,hp,1.3,26,17,1,P2,B,25,false
WCC,hp,1.3,26,18,0,P1,B,23,false
WCC,hp,1.3,26,18,1,P2,B,26,false
WCC,hp,1.3,26,19,0,P1,A,23,false
WCC,hp,1.3,26,19,1,P2,A,20,false
WCC,hp,1.3,26,20,0,P1,B,22,false
WCC,hp,1.3,26,20,1,P2,A,20,false
WCC,hp,1.3,26,21,0,P1,B,22,false
WCC,hp,1.3,26,21,1,P2,B,23,false
WCC,hp,1.3,26,22,0,P1,A,20,false
WCC,hp,1.3,26,22,1,P2,B,23,false
WCC,hp,1.3,26,23,0,P1,B,26,false
WCC,hp,1.3,26,23,1,P2,A,22,false
WCC,hp,1.3,26,24,0,P1,A,24,false
WCC,hp,1.3,26,24,1,P2,B,28,false
WCC,hp,1.3,26,25,0,P1,A,23,false
WCC,hp,1.3,26,25,1,P2,A,18,false
WCC,hp,1.3,26,26,0,P1,A,21,false
WCC,hp,1.3,26,26,1,P2,B,26,false
WCC,hp,1.3,26,27,0,P1,B,22,false
WCC,hp,1.3,26,27,1,P2,B,23,false
WCC,hp,1.3,26,28,0,P1,A,29,false
WCC,hp,1.3,26,28,1,P2,A,22,false
WCC,hp,1.3,26,29,0,P1,A,19,false
WCC,hp,1.3,26,29,1,P2,B,24,false
WCC,hp,1.3,26,30,0,P1,A,19,false
WCC,hp,1.3,26,30,1,P2,A,22,false
WCC,hp,1.3,26,31,0,P1,A,25,false
WCC,hp,1.3,26,31,1,P2,A,22,false
WCC,hp,1.3,26,32,0,P1,A,22,false
WCC,hp,1.3,26,32,1,P2,B,23,false
WCC,hp,1.3,26,33,0,P1,B,33,false
WCC,hp,1.3,26,33,1,P2,B,25,false
WCC,hp,1.3,26,34,0,P1,B,27,false
WCC,hp,1.3,26,34,1,P2,A,22,false
WCC,hp,1.3,26,35,0,P1,A,22,false
WCC,hp,1.3,26,35,1,P2,B,27,false
WCC,hp,1.3,26,36,0,P1,B,34,false
WCC,hp,1.3,26,36,1,P2,A,24,false
WCC,hp,1.3,26,37,0,P1,B,30,false
WCC,hp,1.3,26,37,1,P2,A,26,false
WCC,hp,1.3,26,38,0,P1,A,25,false
WCC,hp,1.3,26,38,1,P2,B,27,false
WCC,hp,1.3,26,39,0,P1,A,23,false
WCC,hp,1.3,26,39,1,P2,A,26,false
WCC,hp,1.3,26,40,0,P1,A,22,false
WCC,hp,1.3,26,40,1,P2,A,22,false
WCC,hp,1.3,26,41,0,P1,A,26,false
WCC,hp,1.3,26,41,1,P2,A,18,false
WCC,hp,1.3,26,42,0,P1,B,24,false
WCC,hp,1.3,26,42,1,P2,A,31,false
WCC,hp,1.3,26,43,0,P1,A,19,false
WCC,hp,1.3,26,43,1,P2,A,20,false
WCC,hp,1.3,26,44,0,P1,draw,100,true
WCC,hp,1.3,26,44,1,P2,A,20,false
WCC,hp,1.3,26,45,0,P1,B,26,false
WCC,hp,1.3,26,45,1,P2,B,23,false
WCC,hp,1.3,26,46,0,P1,B,42,false
WCC,hp,1.3,26,46,1,P2,A,37,false
WCC,hp,1.3,26,47,0,P1,B,24,false
WCC,hp,1.3,26,47,1,P2,A,25,false
WCC,hp,1.3,26,48,0,P1,A,25,false
WCC,hp,1.3,26,48,1,P2,A,30,false
WCC,hp,1.3,26,49,0,P1,B,22,false
WCC,hp,1.3,26,49,1,P2,A,22,false
WCC,hp,1.3,26,50,0,P1,A,17,false
WCC,hp,1.3,26,50,1,P2,A,20,false
WCC,atk,0.7,2.1,1,0,P1,B,26,false
WCC,atk,0.7,2.1,1,1,P2,A,30,false
WCC,atk,0.7,2.1,2,0,P1,B,22,false
WCC,atk,0.7,2.1,2,1,P2,A,46,false
WCC,atk,0.7,2.1,3,0,P1,A,23,false
WCC,atk,0.7,2.1,3,1,P2,B,23,false
WCC,atk,0.7,2.1,4,0,P1,B,33,false
WCC,atk,0.7,2.1,4,1,P2,B,23,false
WCC,atk,0.7,2.1,5,0,P1,B,24,false
WCC,atk,0.7,2.1,5,1,P2,B,28,false
WCC,atk,0.7,2.1,6,0,P1,B,16,false
WCC,atk,0.7,2.1,6,1,P2,B,24,false
WCC,atk,0.7,2.1,7,0,P1,B,27,false
WCC,atk,0.7,2.1,7,1,P2,B,15,false
WCC,atk,0.7,2.1,8,0,P1,B,26,false
WCC,atk,0.7,2.1,8,1,P2,B,33,false
WCC,atk,0.7,2.1,9,0,P1,B,21,false
WCC,atk,0.7,2.1,9,1,P2,B,21,false
WCC,atk,0.7,2.1,10,0,P1,B,20,false
WCC,atk,0.7,2.1,10,1,P2,A,24,false
WCC,atk,0.7,2.1,11,0,P1,B,18,false
WCC,atk,0.7,2.1,11,1,P2,A,22,false
WCC,atk,0.7,2.1,12,0,P1,B,27,false
WCC,atk,0.7,2.1,12,1,P2,B,19,false
WCC,atk,0.7,2.1,13,0,P1,A,24,false
WCC,atk,0.7,2.1,13,1,P2,A,24,false
WCC,atk,0.7,2.1,14,0,P1,B,36,false
WCC,atk,0.7,2.1,14,1,P2,B,26,false
WCC,atk,0.7,2.1,15,0,P1,B,32,false
WCC,atk,0.7,2.1,15,1,P2,A,32,false
WCC,atk,0.7,2.1,16,0,P1,B,20,false
WCC,atk,0.7,2.1,16,1,P2,A,20,false
WCC,atk,0.7,2.1,17,0,P1,A,31,false
WCC,atk,0.7,2.1,17,1,P2,B,25,false
WCC,atk,0.7,2.1,18,0,P1,A,18,false
WCC,atk,0.7,2.1,18,1,P2,B,20,false
WCC,atk,0.7,2.1,19,0,P1,B,25,false
WCC,atk,0.7,2.1,19,1,P2,B,22,false
WCC,atk,0.7,2.1,20,0,P1,B,24,false
WCC,atk,0.7,2.1,20,1,P2,draw,100,true
WCC,atk,0.7,2.1,21,0,P1,B,26,false
WCC,atk,0.7,2.1,21,1,P2,B,27,false
WCC,atk,0.7,2.1,22,0,P1,B,20,false
WCC,atk,0.7,2.1,22,1,P2,B,19,false
WCC,atk,0.7,2.1,23,0,P1,B,24,false
WCC,atk,0.7,2.1,23,1,P2,B,18,false
WCC,atk,0.7,2.1,24,0,P1,B,22,false
WCC,atk,0.7,2.1,24,1,P2,B,28,false
WCC,atk,0.7,2.1,25,0,P1,B,21,false
WCC,atk,0.7,2.1,25,1,P2,B,19,false
WCC,atk,0.7,2.1,26,0,P1,B,23,false
WCC,atk,0.7,2.1,26,1,P2,B,24,false
WCC,atk,0.7,2.1,27,0,P1,B,22,false
WCC,atk,0.7,2.1,27,1,P2,B,19,false
WCC,atk,0.7,2.1,28,0,P1,B,36,false
WCC,atk,0.7,2.1,28,1,P2,B,25,false
WCC,atk,0.7,2.1,29,0,P1,B,23,false
WCC,atk,0.7,2.1,29,1,P2,B,23,false
WCC,atk,0.7,2.1,30,0,P1,A,35,false
WCC,atk,0.7,2.1,30,1,P2,B,21,false
WCC,atk,0.7,2.1,31,0,P1,B,22,false
WCC,atk,0.7,2.1,31,1,P2,B,22,false
WCC,atk,0.7,2.1,32,0,P1,B,22,false
WCC,atk,0.7,2.1,32,1,P2,B,21,false
WCC,atk,0.7,2.1,33,0,P1,B,34,false
WCC,atk,0.7,2.1,33,1,P2,B,31,false
WCC,atk,0.7,2.1,34,0,P1,B,22,false
WCC,atk,0.7,2.1,34,1,P2,B,24,false
WCC,atk,0.7,2.1,35,0,P1,B,20,false
WCC,atk,0.7,2.1,35,1,P2,A,22,false
WCC,atk,0.7,2.1,36,0,P1,B,26,false
WCC,atk,0.7,2.1,36,1,P2,A,27,false
WCC,atk,0.7,2.1,37,0,P1,B,34,false
WCC,atk,0.7,2.1,37,1,P2,B,36,false
WCC,atk,0.7,2.1,38,0,P1,B,29,false
WCC,atk,0.7,2.1,38,1,P2,B,39,false
WCC,atk,0.7,2.1,39,0,P1,B,26,false
WCC,atk,0.7,2.1,39,1,P2,B,28,false
WCC,atk,0.7,2.1,40,0,P1,B,26,false
WCC,atk,0.7,2.1,40,1,P2,B,28,false
WCC,atk,0.7,2.1,41,0,P1,B,26,false
WCC,atk,0.7,2.1,41,1,P2,B,24,false
WCC,atk,0.7,2.1,42,0,P1,B,23,false
WCC,atk,0.7,2.1,42,1,P2,B,25,false
WCC,atk,0.7,2.1,43,0,P1,B,39,false
WCC,atk,0.7,2.1,43,1,P2,A,27,false
WCC,atk,0.7,2.1,44,0,P1,B,21,false
WCC,atk,0.7,2.1,44,1,P2,A,26,false
WCC,atk,0.7,2.1,45,0,P1,B,28,false
WCC,atk,0.7,2.1,45,1,P2,B,23,false
WCC,atk,0.7,2.1,46,0,P1,B,28,false
WCC,atk,0.7,2.1,46,1,P2,B,27,false
WCC,atk,0.7,2.1,47,0,P1,B,37,false
WCC,atk,0.7,2.1,47,1,P2,A,26,false
WCC,atk,0.7,2.1,48,0,P1,A,25,false
WCC,atk,0.7,2.1,48,1,P2,A,20,false
WCC,atk,0.7,2.1,49,0,P1,B,26,false
WCC,atk,0.7,2.1,49,1,P2,B,25,false
WCC,atk,0.7,2.1,50,0,P1,B,20,false
WCC,atk,0.7,2.1,50,1,P2,B,20,false
WCC,atk,0.85,2.6,1,0,P1,B,26,false
WCC,atk,0.85,2.6,1,1,P2,A,20,false
WCC,atk,0.85,2.6,2,0,P1,A,29,false
WCC,atk,0.85,2.6,2,1,P2,A,22,false
WCC,atk,0.85,2.6,3,0,P1,B,23,false
WCC,atk,0.85,2.6,3,1,P2,A,25,false
WCC,atk,0.85,2.6,4,0,P1,A,27,false
WCC,atk,0.85,2.6,4,1,P2,B,29,false
WCC,atk,0.85,2.6,5,0,P1,B,24,false
WCC,atk,0.85,2.6,5,1,P2,B,30,false
WCC,atk,0.85,2.6,6,0,P1,B,21,false
WCC,atk,0.85,2.6,6,1,P2,B,17,false
WCC,atk,0.85,2.6,7,0,P1,B,27,false
WCC,atk,0.85,2.6,7,1,P2,B,15,false
WCC,atk,0.85,2.6,8,0,P1,A,25,false
WCC,atk,0.85,2.6,8,1,P2,A,40,false
WCC,atk,0.85,2.6,9,0,P1,B,23,false
WCC,atk,0.85,2.6,9,1,P2,B,27,false
WCC,atk,0.85,2.6,10,0,P1,A,22,false
WCC,atk,0.85,2.6,10,1,P2,A,26,false
WCC,atk,0.85,2.6,11,0,P1,B,20,false
WCC,atk,0.85,2.6,11,1,P2,A,18,false
WCC,atk,0.85,2.6,12,0,P1,A,21,false
WCC,atk,0.85,2.6,12,1,P2,B,19,false
WCC,atk,0.85,2.6,13,0,P1,A,34,false
WCC,atk,0.85,2.6,13,1,P2,B,20,false
WCC,atk,0.85,2.6,14,0,P1,A,21,false
WCC,atk,0.85,2.6,14,1,P2,B,25,false
WCC,atk,0.85,2.6,15,0,P1,A,25,false
WCC,atk,0.85,2.6,15,1,P2,A,24,false
WCC,atk,0.85,2.6,16,0,P1,B,23,false
WCC,atk,0.85,2.6,16,1,P2,B,19,false
WCC,atk,0.85,2.6,17,0,P1,A,27,false
WCC,atk,0.85,2.6,17,1,P2,B,25,false
WCC,atk,0.85,2.6,18,0,P1,A,21,false
WCC,atk,0.85,2.6,18,1,P2,A,20,false
WCC,atk,0.85,2.6,19,0,P1,B,32,false
WCC,atk,0.85,2.6,19,1,P2,B,19,false
WCC,atk,0.85,2.6,20,0,P1,B,24,false
WCC,atk,0.85,2.6,20,1,P2,A,29,false
WCC,atk,0.85,2.6,21,0,P1,B,26,false
WCC,atk,0.85,2.6,21,1,P2,A,30,false
WCC,atk,0.85,2.6,22,0,P1,B,27,false
WCC,atk,0.85,2.6,22,1,P2,B,19,false
WCC,atk,0.85,2.6,23,0,P1,A,25,false
WCC,atk,0.85,2.6,23,1,P2,A,29,false
WCC,atk,0.85,2.6,24,0,P1,B,20,false
WCC,atk,0.85,2.6,24,1,P2,B,23,false
WCC,atk,0.85,2.6,25,0,P1,B,21,false
WCC,atk,0.85,2.6,25,1,P2,B,21,false
WCC,atk,0.85,2.6,26,0,P1,A,22,false
WCC,atk,0.85,2.6,26,1,P2,B,24,false
WCC,atk,0.85,2.6,27,0,P1,B,20,false
WCC,atk,0.85,2.6,27,1,P2,B,19,false
WCC,atk,0.85,2.6,28,0,P1,B,24,false
WCC,atk,0.85,2.6,28,1,P2,A,25,false
WCC,atk,0.85,2.6,29,0,P1,B,26,false
WCC,atk,0.85,2.6,29,1,P2,B,19,false
WCC,atk,0.85,2.6,30,0,P1,A,21,false
WCC,atk,0.85,2.6,30,1,P2,B,21,false
WCC,atk,0.85,2.6,31,0,P1,B,26,false
WCC,atk,0.85,2.6,31,1,P2,B,22,false
WCC,atk,0.85,2.6,32,0,P1,A,27,false
WCC,atk,0.85,2.6,32,1,P2,B,25,false
